,31-Jul-2026
The Nifty witnessed an intraday movement of about 129.7 points.The closing index was 0.27 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 131274.78
, Traded Quantity (in Lakhs), 43656.92
, Number of Trades, 37626807
, Total Market Capitalisation (Rs. Crores), 48533664.98

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,SHADOWFAX,EQ,       220.17,       242.90,10.32,1761.40
,INFY,EQ,      1155.10,      1130.10,-2.16,1620.78
,KALYANKJIL,EQ,       634.60,       612.60,-3.47,1477.56
,THERMAX,EQ,      4251.50,      4306.00,1.28,1475.19
,SWIGGY,EQ,       295.91,       284.86,-3.73,1348.55
,BHARTIARTL,EQ,      1956.80,      1972.00,0.78,1284.05
,TVSMOTOR,EQ,      4208.40,      4313.10,2.49,1282.89
,63MOONS,EQ,       847.35,       931.40,9.92,1282.55
,ICICIBANK,EQ,      1433.90,      1435.40,0.10,1255.93
,KAYNES,EQ,      3621.50,      3804.60,5.06,1238.27
,HYUNDAI,EQ,      2018.20,      2180.70,8.05,1203.65
,ETERNAL,EQ,       310.65,       302.45,-2.64,1124.82
,RELIANCE,EQ,      1292.90,      1307.80,1.15,1123.92
,SBIN,EQ,      1025.30,      1027.40,0.20,1122.35
,JIOFIN,EQ,       246.95,       256.46,3.85,1084.94
,TCS,EQ,      2431.80,      2365.60,-2.72,1026.96
,SMLMAH,EQ,      5479.20,      5685.60,3.77,1025.49
,SUNPHARMA,EQ,      2001.10,      1990.50,-0.53,992.79
,BSE,EQ,      3530.30,      3646.20,3.28,991.25
,ASTRAMICRO,EQ,      1726.00,      1861.60,7.86,940.66

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,BAJFINANCE,EQ,      1141.20,      1053.50,8.32
,BAJAJFINSV,EQ,      2029.10,      1909.40,6.27
,JIOFIN,EQ,       256.46,       246.95,3.85
,M&M,EQ,      3398.50,      3283.70,3.50
,ADANIPORTS,EQ,      1696.50,      1664.10,1.95

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TCS,EQ,      2365.60,      2431.80,-2.72
,ETERNAL,EQ,       302.45,       310.65,-2.64
,MAXHEALTH,EQ,      1098.50,      1124.80,-2.34
,INFY,EQ,      1130.10,      1155.10,-2.16
,WIPRO,EQ,       183.65,       186.33,-1.44

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003IIFL29,NC,      1039.00,                    20457.50,20
,1003ISFL28,N4,      1015.00,                   620759.00,616
,1015ECL29,NR,      1023.47,                   335981.91,329
,1015SCL28B,AZ,       600.00,                    15840.00,30
,1018GS2026,GS,       104.00,                    54347.25,522
,1025PATE28,N0,     99800.00,                   299400.00,3
,1025SCL35A,N1,      1049.95,                     2099.90,2
,1025UCL26A,N1,       994.50,                     1989.00,2
,1025VCCL28,N0,     95000.00,                   476388.46,5
,1039UCL26,NE,      1021.70,                     2043.40,2
,1050ISFL28,N5,      1050.00,                   810895.30,770
,1050UCL28,NH,      1010.54,                   161482.10,160
,105IIFL29,N7,      1089.00,                   309761.00,291
,1060ECL29,NS,      1061.50,                    74279.40,70
,1075SCFL34,Z6,      1087.00,                    32665.00,30
,1075WCA28,N0,      9753.00,                     9753.00,1
,10IIFL28,N4,      1000.01,                  1382176.02,1382
,10IIFL29,N6,      1028.29,                   133677.70,130
,10ISFL26,N3,      1045.25,                     1045.25,1
,111ESFB31,N0,    100000.00,                   200000.00,2
,1125VCCL27,N0,     96000.00,                    96000.00,1
,113ESFB31,N0,    101001.00,                   403103.00,4
,1150AFIL29,N0,      9850.00,                   167450.00,17
,115VCCL28A,N0,     99500.00,                   197500.00,2
,1165ESF32,N0,    103860.29,                  1038602.90,10
,1225IFL27,N0,      7516.13,                    15032.26,2
,1225IFL28,N0,      7595.00,                    60320.00,8
,125VCCL31,N0,     97000.00,                   194000.00,2
,1275DCC28,N0,      6225.00,                     6225.00,1
,12AFIL27A,N0,     10003.59,                    40014.36,4
,12AFIL28,N0,      9850.75,                   168306.00,17
,12VCCL28,N0,     99000.00,                   198000.00,2
,12VCCL29A,N0,     99000.00,                   198000.00,2
,12VCCL29B,N0,     99000.00,                    99000.00,1
,182D151026,TB,        98.93,                   603473.00,6100
,182D270826,TB,        99.15,                   892350.00,9000
,182D311226,TB,        97.77,                   488850.00,5000
,20MICRONS,EQ,       192.46,                162708811.07,808418
,21STCENMGM,EQ,        40.17,                   313586.18,7817
,360ONE,EQ,      1135.30,               1338179236.00,1168016
,364D080727,TB,        93.66,                    93660.00,1000
,364D101226,TB,        97.85,                  1164415.00,11900
,364D280826,TB,        99.30,                  1504831.00,15200
,3BBLACKBIO,EQ,      1247.10,                  4380779.50,3475
,3IINFOLTD,EQ,        23.21,                 36694645.71,1599202
,3MINDIA,EQ,     34615.00,                221129585.00,6328
,3PLAND,EQ,        31.70,                    65760.02,2081
,585GS2030,GS,        96.51,                   207463.03,2102
,591GS2028,GS,        98.33,                   471944.00,4800
,5PAISA,EQ,       348.60,                 12080917.70,34543
,610GS2031,GS,       104.00,                      104.00,1
,622GS2035,GS,        98.55,                    19907.10,202
,633GS2035,GS,        98.00,                   194611.00,2000
,636GS2031,GS,       102.30,                   261150.00,2600
,63MOONS,EQ,       931.40,              12825464391.00,13988219
,667GS2035,GS,        99.51,                    49755.00,500
,667GS2050,GS,        93.50,                       93.50,1
,668GS2033,GS,       103.00,                      103.00,1
,668GS2040,GS,        98.19,                  2516710.00,25600
,676GS2061,GS,        93.25,                   468335.98,5022
,68GS2060,GS,        90.33,                       90.33,1
,690GS2065,GS,        93.96,                  7237608.99,77132
,692GS2039,GS,       101.00,                   101000.00,1000
,694GS2036,GS,       102.01,                   188718.50,1850
,695GS2061,GS,        94.00,                   189410.00,2015
,697GR2034,GS,       101.00,                    60600.00,600
,698GR2054,GS,        95.00,                      955.00,10
,699GS2051,GS,        97.49,                      487.45,5
,702GS2031,GS,       102.80,                     5140.00,50
,704GJ30,SG,        95.00,                     9500.00,100
,704GS2029,GS,       101.08,                    10108.00,100
,706GS2028,GS,       103.00,                   522767.10,5057
,706GS2041,GS,       100.25,                   880500.00,8800
,709GS2054,GS,        99.09,                  2751130.08,27710
,709GS2074,GS,        95.43,                  2887337.39,30251
,710GS2029,GS,       103.40,                   450494.00,4360
,718GS2037,GS,       102.19,                  2172644.38,21252
,720PFCL36,N6,      1009.99,                     2019.98,2
,724GS2055,GS,       101.00,                  3115876.00,30850
,725GS2063,GS,        97.70,                 75825713.60,776350
,726GS2029,GS,       101.84,                      101.84,1
,726GS2032,GS,       106.23,                   611049.45,5746
,730PFCL41,NC,       970.00,                      970.00,1
,732GS2030,GS,       103.06,                     1030.60,10
,733GS2026,GS,       101.80,                   351210.00,3450
,734GS2064,GS,        99.60,                  5058776.06,50867
,735NHAI31,N9,      1110.00,                     1110.00,1
,736GS2052,GS,       102.99,                   684257.75,6625
,737CG31,SG,        97.00,                   232800.00,2400
,737NTPC35C,NA,      1366.00,                   131136.00,96
,738GS2027,GS,       102.20,                 14529916.35,142254
,739CG33,SG,        95.60,                     9560.00,100
,73GS2053,GS,        99.76,                  1707519.22,17104
,741GS2036,GS,       104.85,                   576700.00,5500
,743GS2076,GS,        99.51,                 45776206.33,459968
,744JK53,SG,        93.69,                    46845.00,500
,744TS49,SG,        95.00,                     9500.00,100
,745AP38,SG,        95.00,                    95000.00,1000
,746GS2073,GS,       100.70,                  1352201.40,13430
,74GS2062,GS,       104.00,                    39748.60,392
,750GS2056,GS,       100.60,                   150840.00,1500
,753IRFC30,NJ,      1132.99,                   226598.00,200
,754GS2036,GS,       106.51,                 70253701.35,659755
,762NTPC35F,ND,      1239.00,                     2478.00,2
,764HUDCO31,N8,      1120.29,                     1120.29,1
,764IRFC31,NO,      1144.00,                   228800.00,200
,764NABAR31,N2,      1106.29,                   285990.11,258
,769HUDCO31,N9,      1127.60,                   359675.65,319
,769NHAI31,NE,      1149.00,                     1149.00,1
,76NHAI31,NA,      1110.74,                  4832395.44,4350
,771GS2066,GS,       105.46,                  1636678.53,15676
,774IREDA31,N7,      1126.00,                   850723.58,758
,77GJ40,SG,        95.00,                     9500.00,100
,78ABCL33,N1,      1000.00,                    10000.00,10
,797IGT31,NL,      1010.00,                    14140.00,14
,79NHIT35,N1,       310.51,                    46363.03,149
,79NHIT40,N2,       332.00,                     3320.00,10
,79NHIT47,N3,       418.90,                     4991.30,12
,7PFCL31,N3,      1000.00,                    25000.00,25
,805NMC29,N1,       129.00,                     2580.00,20
,807MH49,SG,       101.00,                    20200.00,200
,810IRFC27,N2,      1080.00,                    10800.00,10
,812REC27,NI,      1023.00,                  1857496.99,1818
,81TCHF28,N8,      1012.00,                    50600.00,50
,820IIFL27,N9,       987.20,                   988291.20,1001
,824GS2027,GS,       105.95,                     9959.30,94
,826GS2027,GS,       101.70,                      508.50,5
,82HUDCO27,N2,      1047.00,                   785250.00,750
,82IGT31,NJ,      1032.00,                     2064.00,2
,830NHAI27,N2,      1079.76,                  1506533.20,1395
,830PFCL27,N5,      1079.00,                   107900.00,100
,835SCL23B,YM,       987.00,                  1398443.89,1412
,837IIFL28,Y4,       989.50,                    25652.00,26
,842IIFL26,NL,       999.89,                  1565538.84,1571
,843IHFL29,NC,       992.00,                     2951.00,3
,848AEL29,NJ,      1005.05,                   303143.90,303
,84TCHF28,NA,      1060.00,                    53000.00,50
,850CIFCL26,NE,      1055.00,                    60135.00,57
,860AEL28,NH,      1031.20,                   325973.40,315
,865IIFL28,NS,       994.50,                   186058.89,187
,865IIFL31,Y6,       986.00,                    98600.00,100
,865IRFC29,NA,      1103.00,                  1123709.75,1019
,865LTF26,NN,      1058.90,                   118732.85,113
,865SCL26,N8,       995.90,                   136381.40,137
,871REC28,N9,      1115.88,                   774567.23,694
,875IIFL26,NM,      1065.77,                    45828.11,43
,875NHAI29,N6,      1112.00,                   152332.63,137
,876HUDCO28,ND,      1140.00,                   123127.50,108
,879SCL26,NC,      1001.00,                     1001.00,1
,880IREDA34,N6,      1253.60,                     6271.10,5
,886REC34,NG,      1300.00,                   909998.60,700
,888ECL28,N1,       980.00,                   196004.00,200
,888IRFC29,NE,      1118.00,                  1563349.00,1403
,888SCL25E,N4,       800.40,                     1600.80,2
,890AEL31,NN,      1045.62,                   164217.51,157
,890NHB34,N7,      6300.00,                     6300.00,1
,890SFIL23A,NZ,       415.22,                    26355.00,63
,891IIFCL34,N4,      1252.00,                   401220.00,320
,891NTPC33,N6,      1276.00,                   144505.91,113
,892PFCL33,N8,      1277.21,                   638605.00,500
,893NHB29,N6,      5550.00,                   210750.85,38
,895AEL27,N9,      1018.00,                   163898.00,161
,897GS2030,GS,       111.00,                   427364.00,3850
,897MOFSL29,N4,      1029.00,                    16442.00,16
,898LTF29,N7,      1068.85,                   532577.90,498
,8SMC30,N2,       510.00,                     5097.00,10
,901HUDCO34,NE,      1285.00,                    39703.50,31
,901NHB34,N6,      6345.00,                   190350.00,30
