,07-Sep-2026
The Nifty witnessed an intraday movement of about 152.1 points.The closing index was 0.5 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 102943.51
, Traded Quantity (in Lakhs), 67620.02
, Number of Trades, 37505655
, Total Market Capitalisation (Rs. Crores), 48591358.15

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,SBILIFE,EQ,      1732.00,      1775.00,-2.42
,HDFCLIFE,EQ,       533.20,       546.40,-2.42
,JIOFIN,EQ,       234.40,       239.50,-2.13
,TECHM,EQ,      1564.00,      1596.90,-2.06

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1012.00,                   552570.00,546
,1003SCL30A,NV,       755.53,                    72531.55,96
,1015ECL29,NR,      1018.00,                   218013.33,214
,1015UCL27,NF,      1000.00,                    37000.00,37
,1018GS2026,GS,       104.97,                   597741.79,5694
,1025SCL34,Z8,      1032.00,                    26871.00,26
,1025SCL34A,ZT,      1010.00,                     4040.00,4
,1025SCL35A,N1,      1020.00,                    58930.00,59
,1025VCCL28,N0,     94001.00,                    94001.00,1
,1040UCL27B,N1,      1000.00,                   158000.00,158
,1050UCL28,NH,      1010.00,                    38380.00,38
,105IIFL29,N7,      1067.00,                   638032.60,602
,1060ECL29,NS,      1075.00,                   287771.00,270
,1065NFL27,NC,      1004.03,                    24100.69,24
,1075SCL33A,N2,       890.10,                    57756.50,65
,1075SCL34,ZR,      1040.00,                    20800.00,20
,1075WCA28,N0,      9500.00,                    47357.98,5
,10CAGL27,N5,      1022.00,                    27592.00,27
,10IIFL28,N4,      1009.00,                   836871.36,830
,1119NFL27,ND,      1054.80,                    85438.80,81
,1125AFIL29,N0,      9813.00,                   147195.00,15
,1165ESF32,N0,    103860.29,                   103860.29,1
,1225IFL27,N0,      6119.25,                    92352.25,15
,1225IFL28,N0,      7480.00,                    29920.00,4
,125VCCL31,N0,     97000.00,                   194000.00,2
,12AFIL27,N0,     10002.20,                    10002.20,1
,12AFIL28,N0,      9851.51,                    59206.04,6
,12VCCL27,N0,    101500.00,                   805000.00,8
,12VCCL29B,N0,     99989.00,                   499945.00,5
,182D180926,TB,        99.70,                  1196400.00,12000
,182D311226,TB,        97.75,                    19533.00,200
,20MICRONS,EQ,       224.80,                 84797580.23,373719
,21STCENMGM,EQ,        38.28,                   333776.02,8675
,360ONE,EQ,      1136.90,                461836839.60,407077
,364D110327,TB,        96.57,                     9657.00,100
,364D240926,TB,        99.46,                     9946.00,100
,3BBLACKBIO,EQ,      1521.30,                 21526062.10,14265
,3IINFOLTD,BE,        22.07,                  2495328.03,111578
,3MINDIA,EQ,     32840.00,                 43388090.00,1326
,3PLAND,EQ,        32.15,                    54861.36,1703
,574GS2026,GS,       101.21,                      506.05,5
,591GS2028,GS,       100.50,                     9949.50,99
,5PAISA,EQ,       339.85,                 10172445.55,29942
,603GS2029,GS,       100.25,                      501.25,5
,610GS2031,GS,        99.99,                       99.99,1
,636GS2031,GS,       100.49,                    10049.00,100
,63MOONS,EQ,       872.70,                217512099.25,249471
,645GS2029,GS,       101.36,                      506.80,5
,648GS2035,GS,       100.00,                   332402.50,3350
,654GS2032,GS,       100.35,                  2605100.00,26000
,657GS2033A,GS,        97.81,                   206715.00,2100
,663ML31,SG,        95.55,                     9555.00,100
,664GS2027,GS,       101.20,                    10120.00,100
,667GS2035,GS,        98.81,                     9881.00,100
,667GS2050,GS,        93.20,                   594724.21,6413
,668GS2033,GS,        99.00,                   495000.00,5000
,676GS2061,GS,        90.45,                  1434585.10,15861
,679GS2031,GS,       100.50,                    39195.00,390
,690GS2065,GS,        93.30,                   335914.40,3600
,692GS2039,GS,        99.29,                    10993.19,111
