,28-Aug-2026
The Nifty witnessed an intraday movement of about 111.45 points.The closing index was 0.35 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 110671.11
, Traded Quantity (in Lakhs), 47505.80
, Number of Trades, 34007193
, Total Market Capitalisation (Rs. Crores), 49226698.61

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,709GS2054,GS,        95.38,                  3308748.55,34619
,709GS2074,GS,        95.53,                  1227014.84,12819
,710GS2029,GS,       104.23,                   869726.64,8348
,717TCHFL30,N0,     82000.00,                    82000.00,1
,718GS2037,GS,       103.96,                  4593134.77,44624
,71GS2034,GS,       105.07,                    10560.15,102
,723GS2039,GS,       105.00,                     5250.00,50
,724GS2055,GS,        97.80,                  4267772.57,43552
,725GS2063,GS,        97.58,                 87190259.68,892960
,726GS2032,GS,       103.50,                  1604895.00,15470
,728NTPC30B,N9,      1339.00,                     1339.00,1
,730PFCL41,NC,      1010.01,                    26260.26,26
,732GS2030,GS,       103.95,                    10395.00,100
,733GS2026,GS,       102.49,                   281515.36,2747
,734GS2064,GS,        99.79,                  5908593.67,59157
,736GS2052,GS,       102.25,                   109445.91,1083
,737NTPC35C,NA,      1368.00,                    51984.00,38
,738GS2027,GS,       102.51,                  3075775.97,30029
,73GS2053,GS,        99.60,                  2572645.36,25813
,741GS2036,GS,       105.80,                   214664.00,2030
,742TN34A,SG,        99.00,                    69300.00,700
,743GJ27,SG,       100.86,                    10086.00,100
,743GS2076,GS,        99.74,                 37231444.18,372532
,743REC35,NH,      1196.50,                   137598.50,115
,745TS48,SG,        89.34,                     8934.00,100
,746GS2073,GS,       101.50,                   176226.50,1701
,747HP33,SG,        95.28,                     9528.00,100
,747PN32,SG,        99.50,                   218900.00,2200
,74GS2062,GS,       101.90,                   104157.44,1019
,750GS2056,GS,       101.20,                    20052.60,198
,753IRFC30,NJ,      1133.15,                  1641970.15,1449
,754GS2036,GS,       106.85,                 38218211.78,357450
,755MH34,SG,        95.36,                    19072.00,200
,764IRFC31,NO,      1148.90,                  3192104.00,2786
,764NABAR31,N2,      1114.00,                   531454.00,477
,765TN30,SG,        98.14,                     9814.00,100
,765TS49,SG,        95.00,                     9500.00,100
,769HUDCO31,N9,      1136.10,                   860670.35,758
,769NHAI31,NE,      1148.11,                   738677.14,643
,76NHAI31,NA,      1117.90,                     3351.50,3
,771GS2066,GS,       104.60,                   364637.12,3484
,773BR39,SG,        95.00,                    19000.00,200
,774AP36A,SG,        95.00,                    28500.00,300
,774IREDA31,N7,      1123.05,                   684773.95,607
,774RJ34,SG,        95.12,                     9512.00,100
,779PN38,SG,       100.00,                    38900.00,400
,781RJ49,SG,        97.00,                    97000.00,1000
,785AP40,SG,       100.00,                    10000.00,100
,795GS2032,GS,       104.86,                     1048.60,10
,79NHIT35,N1,       310.18,                   779715.70,2515
,79NHIT40,N2,       312.07,                   484775.75,1554
,79NHIT47,N3,       418.80,                    79602.90,191
,807AP51,SG,       100.00,                    10000.00,100
,810IRFC27,N2,      1080.68,                  5072529.70,4660
,812REC27,NI,      1024.00,                  1044497.50,1020
,81TCHF28,N8,      1020.00,                    20400.00,20
,829PFL29,N6,      1065.00,                    26625.00,25
,82HUDCO27,N2,      1049.91,                  3021270.60,2869
,830NHAI27,N2,      1085.73,                  6543830.17,6008
,830PFCL27,N5,      1081.00,                  1210720.00,1120
,842IIFL26,NL,       995.04,                  1235877.00,1241
,843IHFL29,NC,       990.98,                   607179.92,614
,84TCHF28,NA,      1063.80,                     5319.00,5
,850CIFCL26,NE,       950.00,                    25650.00,27
,852IIFL29,Y5,       991.00,                   393527.00,397
,862AEL31,NM,      1015.00,                   157934.00,156
,865IIFL28,NS,       994.00,                   195707.00,197
,865IRFC29,NA,      1107.99,                   322669.00,291
,865LTF26,NN,      1052.55,                   128469.95,122
,865SCL26,N8,       999.62,                    40984.42,41
,865SCL27,N4,       993.75,                   244340.00,246
,865TCAPS27,N8,      1009.50,                   288810.20,286
,871REC28,N9,      1125.60,                  3177884.55,2825
,875NHAI29,N6,      1114.49,                   252372.23,227
,876HUDCO28,ND,      1135.04,                   229294.98,202
,87LTF27,NH,      1025.00,                   205000.00,200
,880IREDA29,N5,      1118.00,                   389373.25,349
,885TCAPS29,NC,      1056.90,                    52897.50,50
,888IRFC29,NE,      1137.62,                   223031.50,197
,888REC29,NF,      1140.00,                     5700.00,5
,888SCL25E,N4,       930.00,                  1054860.00,1286
,889SCL26,NS,      1088.00,                    27200.00,25
,890AEL31,NN,      1056.75,                    97211.74,92
,892NHPC33,N6,      1256.00,                   940420.25,750
,892PFCL33,N8,      1285.00,                    89950.00,70
,893NHB29,N6,      5600.00,                    56000.00,10
,895AEL27,N9,      1009.82,                     5049.10,5
,897GS2030,GS,       114.00,                     5700.00,50
,897MOFSL29,N4,      1020.00,                   122400.00,120
,89IHFL29,N1,       985.00,                    93575.00,95
,901HUDCO34,NE,      1288.00,                   468384.90,365
,901NHB34,N6,      6400.00,                   722420.90,113
,902SCL28,N1,       988.49,                    21746.78,22
,910TCAP28,NA,      1121.69,                  1624445.13,1448
,915AEL28,NC,      1024.00,                    10240.00,10
,91D081026,TB,        99.20,                    19840.00,200
,91D121126,TB,        98.96,                   286404.00,2900
,925ECL28,N2,      1013.10,                     5065.50,5
,925ISF28,N0,      9824.05,                   960738.25,98
,925ISF29,N0,      9850.95,                   108360.65,11
,925SCL2028,N8,       999.00,                    99900.00,100
,92GS2030,GS,       114.83,                  1583308.41,13881
