,04-Sep-2026
The Nifty witnessed an intraday movement of about 109.9 points.The closing index was 0.1 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 116163.36
, Traded Quantity (in Lakhs), 61157.95
, Number of Trades, 35661613
, Total Market Capitalisation (Rs. Crores), 48780877.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,695GS2061,GS,        94.70,                      188.70,2
,702GS2027,GS,       102.00,                    10200.00,100
,704GS2029,GS,       103.00,                    10300.00,100
,706GS2028,GS,       104.32,                  1679360.00,16100
,706GS2041,GS,       100.15,                   401973.50,3990
,709GS2054,GS,        95.98,                  1180670.19,12308
,709GS2074,GS,        95.60,                   148478.60,1551
,710GS2029,GS,       104.00,                   112515.80,1089
,716GS2050,GS,       102.00,                     1530.00,15
,717GS2030,GS,       103.81,                  1038100.00,10000
,718GS2033,GS,       101.97,                    10197.00,100
,718GS2037,GS,       102.80,                  3922112.02,38273
,719GS2060,GS,        99.60,                     2490.00,25
,723GS2039,GS,       104.58,                    10458.00,100
,724GS2055,GS,        96.82,                  1554247.86,16037
,725GS2063,GS,        96.98,                 25815010.02,266232
,726GS2032,GS,       103.40,                   247440.00,2400
,726GS2033,GS,       103.25,                   165200.00,1600
,726MH30,SG,        99.00,                     9900.00,100
,732GS2030,GS,       104.00,                    20761.00,200
,733GS2026,GS,       102.11,                    20422.00,200
,734GS2064,GS,        98.85,                 12619575.22,127566
,735MH31,SG,        97.20,                    48600.00,500
,735PFCL35,N1,      1202.10,                   925617.00,770
,736GS2052,GS,       101.15,                  3138812.65,31009
,737GS2028,GS,       106.47,                   380400.22,3575
,737RJ30,SG,        97.03,                     9703.00,100
,738GS2027,GS,       102.62,                  3046813.98,29686
,738REC27TF,N2,      1075.00,                   215000.00,200
,73GS2053,GS,        98.85,                  5384594.52,54492
,741GS2036,GS,       105.00,                   212284.58,2022
,743GS2076,GS,        99.83,                  1494093.65,14967
,746GS2073,GS,       101.50,                    10149.85,101
,74GS2062,GS,       103.00,                    50261.00,502
,750GS2056,GS,       102.24,                   450602.00,4412
,753IRFC30,NJ,      1137.00,                   115974.99,102
,754GS2036,GS,       106.18,                 40313098.06,379689
,755GJ30,SG,        96.59,                    28977.00,300
,757MH31,SG,        95.00,                   257530.00,2700
,762NTPC35F,ND,      1217.00,                   191069.00,157
,764AP31,SG,        96.48,                     9648.00,100
,764HUDCO31,N8,      1125.00,                   353435.00,313
,764NABAR31,N2,      1118.00,                  1034878.00,931
,769HUDCO31,N9,      1136.80,                   363570.00,320
,769NHAI31,NE,      1153.00,                  1308685.00,1135
,76NHAI31,NA,      1110.10,                   108829.55,98
,771GS2066,GS,       103.66,                 13465699.89,129820
,775DL41,SG,        99.12,                     9912.00,100
,777HP49,SG,        97.20,                   272180.00,2800
,792BR51,SG,       102.55,                    10255.00,100
,795GS2032,GS,       106.40,                    21280.00,200
,797IGT31,NL,      1017.80,                   177879.00,175
,797TS43,SG,        96.43,                    77144.00,800
,79NHIT35,N1,       311.25,                    15562.50,50
,79NHIT40,N2,       312.00,                      312.00,1
,79NHIT47,N3,       418.00,                   302871.00,725
