SYMBOL,SYMBOL P/E,ADJUSTED P/E
ATULAUTO,30.96,30.21
ORIENTCEM,13.36,13.15
ESSENTIA,556.42,556.42
PILITA,65.40,65.40
AURUS,8.07,8.07
MITCON,13.55,13.55
ORBTEXP,20.76,20.76
JPOLYINVST,1.24,1.24
SREEL,17.94,17.91
NATHBIOGEN,7.17,8.24
CASTROLIND,19.02,18.70
SDBL,144.66,75.35
IREDA,18.03,18.03
BUTTERFLY,30.01,29.26
WONDERLA,36.31,34.75
AGARIND,16.60,16.60
HATSUN,54.93,54.93
CAPLIPOINT,30.67,30.67
GOCLCORP,7.02,7.32
GULFOILLUB,15.05,14.40
SNOWMAN,183.90,57.31
SHARDACROP,11.77,11.77
SUPERHOUSE,204.81,204.81
PDSL,28.18,28.18
INTELLECT,29.59,28.21
MONTECARLO,10.12,10.12
GOODLUCK,27.81,27.81
FCL,31.61,31.61
GULPOLY,11.49,11.49
APOLSINHOT,29.68,33.00
CCHHL,,26.02
LAMBODHARA,10.77,10.77
GRPLTD,190.05,154.44
GENUSPAPER,24.45,24.45
MOLDTKPAC,30.25,30.25
GREENLAM,116.73,124.20
VISHNU,30.11,30.11
GANECOS,84.89,84.89
LINC,16.68,16.68
MENONBE,27.74,27.74
HESTERBIO,42.08,43.76
JMA,6.72,6.72
MANAKALUCO,30.53,30.53
MANAKSTEEL,11.49,11.49
MANAKCOAT,32.73,32.73
ZENTEC,76.66,76.08
IMAGICAA,4065.24,5832.10
INOXWIND,30.03,30.03
LFIC,40.25,40.25
BYKE,25.54,25.54
AVANTIFEED,20.33,20.07
VRLLOG,19.41,19.41
PRIVISCL,44.69,44.69
BCG,1.99,1.99
UFO,11.55,11.55
TPLPLASTEH,21.02,21.02
NILAINFRA,9.82,9.82
ARROWGREEN,22.47,22.47
PNCINFRA,7.46,14.83
SKIPPER,28.35,27.29
ALANKIT,10.24,10.24
ORICONENT,46.33,57.14
ADANIENSOL,66.21,66.72
SYNGENE,52.75,45.76
AYMSYNTEX,211.29,211.29
EMKAYTOOLS,11.98,11.98
RAMASTEEL,62.77,62.77
AURUM,784.93,784.93
MUTHOOTCAP,14.76,13.79
SATIN,8.70,8.70
ARVSMART,26.61,26.61
POWERMECH,20.55,20.55
SHARDAMOTR,14.03,14.65
NAVKARCORP,39.22,39.22
SHREEPUSHK,17.91,17.91
GUJENERGY,24.87,21.67
SADBHIN,1.81,0.52
IDFCFIRSTB,31.73,31.73
COFFEEDAY,3.17,
SHK,29.70,46.42
PERFECT,5.86,5.86
BALAXI,95.05,95.05
LUXIND,35.34,34.05
TTKHLTCARE,23.42,22.53
SALZERELEC,18.44,18.44
PILANIINVS,73.60,73.60
KRIDHANINF,10.33,22.48
LINCOLN,13.27,13.27
LALPATHLAB,56.07,54.04
ALKEM,28.52,27.07
NH,51.79,49.31
PRECAM,25.92,30.51
TEAMLEASE,15.45,14.91
HITECH,23.13,23.13
VIDHIING,32.24,32.24
BHAGERIA,14.10,14.10
NECCLTD,20.43,20.43
KELLTONTEC,8.20,8.21
VIYASH,74.61,53.86
GOKULAGRO,16.87,16.87
KDDL,28.37,28.00
PDMJEPAPER,9.71,9.71
HCG,474.06,69.44
HECPROJECT,11.86,11.86
WEALTH,26.69,26.69
BHARATWIRE,19.21,19.21
CCAVENUE,19.51,19.33
THYROCARE,53.41,52.09
CROMPTON,,26.14
SAGARDEEP,15.84,17.29
PARAGMILK,20.22,19.40
SHRIPISTON,33.26,32.11
UNITEDPOLY,27.05,27.05
ARMANFIN,37.03,37.03
BLS,13.51,13.51
ASPINWALL,14.67,18.96
SALONA,82.79,82.79
PREMEXPLN,78.50,72.18
CONTROLPR,24.31,24.34
INCREDIBLE,13.58,13.58
MAHASTEEL,144.67,153.58
DAMODARIND,12.14,12.14
MGL,12.84,12.84
MOLDTECH,40.64,40.64
POKARNA,35.90,35.90
COMPINFO,0.30,0.30
GPTINFRA,15.86,15.86
QUESS,19.88,19.22
GROBTEA,18.18,16.64
SOMICONVEY,22.77,22.77
LLOYDSENGG,85.87,85.87
LTM,23.92,22.29
GATECH,6.28,6.28
MINDTECK,19.74,18.61
ADVENZYMES,20.42,21.54
DBL,5.15,11.62
SPAL,24.62,24.00
RBLBANK,62.50,62.50
MBAPL,46.36,46.36
CUPID,275.14,275.14
LTTS,28.44,27.35
GNA,16.62,16.62
CROWN,14.46,14.46
ICICIPRULI,43.69,43.69
MARATHON,13.91,13.80
HPL,23.94,22.95
JAIPURKURT,25.64,25.64
MASKINVEST,780.98,780.98
SAKAR,51.16,51.16
PANSARI,28.97,28.97
ARTNIRMAN,189.22,189.22
ENDURANCE,40.39,39.78
MAZDA,15.79,15.79
PNBHOUSING,12.27,12.27
VBL,48.81,48.81
KINGFA,37.51,37.51
AGROPHOS,8.47,8.92
PODDARMENT,18.17,18.17
ROLLT,3.27,
NBIFIN,52.83,52.83
KIOCL,1303.35,1303.35
JETFREIGHT,15.98,15.98
SFL,59.81,64.92
TCIEXP,26.48,26.01
LAURUSLABS,84.86,84.86
TERASOFT,19.82,19.82
ITDC,76.14,76.14
HISARMETAL,23.34,23.34
RHFL,3.93,32.96
LIBAS,129.11,10.23
PROLIFE,6.86,6.86
SPCENET,11.87,11.87
MAHESHWARI,12.72,12.72
BHANDARI,15.96,15.96
BSE,59.86,59.86
MCL,32.15,32.15
PRICOLLTD,32.33,32.33
STEELCITY,7.91,7.91
KRISHANA,26.35,26.35
GLOBAL,20.88,20.88
NITIRAJ,211.64,211.64
AKASH,68.04,45.80
DMART,85.92,85.92
TASTYBITE,64.50,63.90
INTENTECH,,13.35
AIRAN,15.45,14.78
ARIHANTSUP,24.48,24.48
URJA,240.67,240.67
EIFFL,166.52,169.16
NRAIL,18.64,16.55
SHANKARA,9.54,9.46
NACLIND,365.66,151.68
CNL,21.80,21.80
WIPL,318.88,318.88
FOCUS,95.32,92.75
DEVIT,1.94,
SIKKO,42.96,42.96
MKPL,22.98,22.98
DOLLAR,13.65,13.88
PANACHE,41.82,36.06
INFOBEAN,18.06,18.06
SCHAND,7.13,6.83
BHAGYANGR,21.72,21.72
PSPPROJECT,75.29,75.29
JALAN,167.33,40.88
STARCEMENT,21.42,20.93
GLOBE,10.59,10.59
ERIS,30.04,29.35
CDSL,60.49,60.49
GTPL,116.63,110.65
AUBANK,27.61,27.61
SHRENIK,103.78,103.78
DYNPRO,14.50,14.50
STEELXIND,46.47,46.47
SALASAR,59.11,59.11
UNIVASTU,17.70,17.70
AVADHSUGAR,18.65,17.96
PALASHSECU,5.18,5.18
MAGADSUGAR,10.85,10.72
GANGESSECU,43.42,43.42
THEINVEST,29.31,30.64
TOTAL,10.06,10.06
OPTIEMUS,104.98,104.98
WEWIN,10.50,10.50
SIS,58.09,13.77
COCHINSHIP,51.49,51.49
HALEOSLABS,26.08,26.08
VAISHALI,24.98,24.98
LEXUS,29.88,
GEEKAYWIRE,8.30,8.30
SERVOTECH,63.14,63.14
ABCAPITAL,32.11,31.76
APEX,30.88,32.46
PASHUPATI,131.50,131.50
MANAV,9.28,9.28
DIXON,52.03,52.03
DCAL,29.94,29.38
MATRIMONY,25.72,25.72
CHOLAHLDNG,5.23,5.23
CAPACITE,9.90,9.90
ICICIGI,34.57,34.57
WORTHPERI,12.18,12.10
SBILIFE,72.01,72.01
RMDRIP,22.78,22.78
DPWIRES,14.80,14.80
AARVI,13.25,12.97
DIAMONDYD,270.12,242.10
TIRUPATI,149.00,149.00
AIROLAM,24.73,24.73
RKEC,7.32,7.32
GATECHDVR,0.97,0.97
GOLDSTAR,11.11,11.11
JASH,43.15,43.18
RELIABLE,17.14,16.98
BETA,273.28,273.28
TIRUPATIFL,154.55,154.55
OMFURN,10.47,10.47
GODREJAGRO,27.28,25.87
TCPLPACK,29.86,27.19
MASFIN,15.37,15.23
IEX,23.25,23.25
DPABHUSHAN,13.44,13.44
GICRE,7.07,7.07
TIINDIA,49.39,47.76
NAM-INDIA,45.10,45.10
MAHLOG,86.56,83.56
NIACL,38.04,38.04
IFGLEXPOR,41.73,33.02
KHADIM,55.57,28.88
5PAISA,39.16,39.16
HDFCLIFE,60.84,60.84
AISL,15.09,15.09
VERTOZ,11.60,11.60
SILVERTUC,71.84,71.84
ZODIAC,17.76,17.76
FELIX,16.80,16.80
ICEMAKE,112.31,112.31
SHRADHA,9.47,9.47
INNOVANA,21.96,21.96
SHALBY,50.90,50.90
TOUCHWOOD,18.41,18.41
ONEPOINT,38.15,37.25
SHIVATEX,19.64,19.64
AJOONI,15.87,15.87
MOKSH,9.21,9.21
BCONCEPTS,209.40,125.70
APOLLO,135.98,135.98
NEWGEN,23.00,21.05
AMBER,81.13,102.14
SOLEX,13.80,13.86
GALAXYSURF,26.03,25.09
SINTERCOM,156.41,156.41
SOUTHWEST,17.70,18.50
ARVEE,69.04,69.04
ASTERDM,89.48,86.43
BANKA,282.75,156.11
GMMPFAUDLR,66.72,34.11
HGINFRA,10.66,11.69
HINDCON,34.51,34.51
SARVESHWAR,13.08,13.08
MACPOWER,38.94,38.94
TARACHAND,15.54,15.54
BDL,109.57,109.57
MDL,28.19,27.59
TSFINV,76.69,76.69
BANDHANBNK,20.17,20.17
HAL,34.05,34.05
URAVIDEF,379.67,379.67
MITTAL,17.64,25.96
SANDHAR,18.17,18.53
GIRIRAJ,12.92,12.92
KAPSTON,49.78,49.78
MIDHANI,56.88,56.88
CONTI,14.49,14.29
LEMONTREE,30.63,27.78
AVG,14.70,14.70
MMP,31.61,21.03
NARMADA,32.44,32.44
PIGL,15.45,15.38
BSHSL,33.90,33.90
MAHICKRA,50.25,50.25
AAKASH,26.04,26.04
SOFTTECH,107.83,103.43
ORIENTELEC,33.61,30.95
E2E,357.92,357.92
BORORENEW,19.65,20.02
SIRCA,34.74,34.74
LATTEYS,32.34,31.88
SONAMLTD,24.90,24.90
ADANIGREEN,128.95,115.97
OSWALSEEDS,12.79,12.79
PRITI,54.96,54.96
ACCURACY,19.85,19.85
SOLARA,,565.13
GAYAHWS,2.20,2.20
FINEORG,35.30,35.75
RITES,23.69,23.69
VARROC,44.98,32.10
AVROIND,26.09,26.09
HDFCAMC,37.13,37.13
TEMBO,10.51,10.78
CREDITACC,21.07,21.07
AARON,43.74,43.74
SIGIND,8.34,7.53
SUMIT,42.16,42.16
LAGNAM,11.10,11.10
RPPL,9.33,9.33
AKG,87.81,87.81
IRCON,23.36,23.36
AHLADA,264.50,264.50
SPECTRUM,69.09,69.09
AAVAS,16.05,16.05
KSHITIJPOL,7.80,7.80
GRSE,40.55,40.55
KRITIKA,23.73,19.50
PARIN,111.47,111.47
SILGO,51.32,50.96
VINNY,52.95,52.95
BBTCL,22.84,22.84
MARINE,64.45,63.31
IRISDOREME,52.30,52.30
ATGL,120.10,120.10
TECHNOE,25.85,25.85
SHUBHLAXMI,20.48,20.48
UNIPARTS,20.10,19.78
SHRIRAMPPS,14.11,14.11
TREJHARA,38.38,37.11
NILASPACES,16.60,16.60
AWHCL,13.61,13.61
DALBHARAT,35.91,29.28
SURANI,62.76,419.20
CHALET,28.74,28.70
MSTCLTD,19.02,19.02
OSIAHYPER,2.91,2.91
ANUP,38.91,38.51
ARVINDFASN,33.00,30.26
PAR,8.86,8.86
KHFM,31.65,31.65
RVNL,60.11,60.11
POLYCAB,46.72,46.72
METROPOLIS,62.61,60.43
KPITTECH,23.77,22.37
SWSOLAR,,18.02
NEOGEN,160.75,160.75
EMAMIPAP,7.25,7.20
VCL,3.39,3.39
CONFIPET,28.23,28.23
PPL,14.85,14.85
DGCONTENT,179.52,8.64
INDIAMART,19.29,19.29
ATMASTCO,20.33,20.33
ABINFRA,34.12,34.10
OAL,398.99,398.99
DCMNVL,165.14,33.99
SATIA,15.19,11.65
WEL,161.69,161.69
AFFLE,46.21,46.21
CHEMCON,27.63,27.63
WESTLIFE,223.61,
DOLATALGO,9.31,9.31
HNDFDS,48.29,47.13
UJJIVANSFB,15.37,15.37
MAZDOCK,36.17,36.17
IRCTC,28.36,28.61
SAFARI,46.55,46.55
DCI,22.32,22.32
360ONE,36.52,36.52
IIFLCAPS,18.58,18.58
HPIL,50.68,50.68
SAMHI,6.93,8.54
SHIVAUM,69.61,69.61
GOLDKART,60.62,60.62
FLUOROCHEM,87.18,85.26
KUANTUM,16.68,16.68
APOLLOPIPE,477.41,477.41
CHEMBOND,15.80,15.29
MGEL,11.97,15.63
ROUTE,12.77,
SBICARD,26.98,26.98
HOMEFIRST,21.26,21.26
SIGMA,16.31,16.31
CSBBANK,8.80,8.80
EQUITASBNK,87.67,87.67
ROSSARI,19.35,19.35
HINDWAREAP,,36.34
PRINCEPIPE,40.13,39.11
LIKHITHA,23.57,23.57
PARKHOTELS,48.39,46.79
ARTEMISMED,42.51,41.55
PATANJALI,20.80,19.48
SUMICHEM,46.42,47.07
LGHL,351.91,406.80
ATALREAL,60.19,60.19
ASALCBR,19.24,19.24
MAHEPC,31.55,26.51
UNIVPHOTO,27.80,27.80
COHANCE,109.07,104.08
POWERINDIA,142.36,136.70
STOVEKRAFT,62.75,62.75
BHARTIHEXA,46.57,45.89
KSOLVES,17.87,17.87
RAJRATAN,32.17,32.17
HAPPSTMNDS,26.46,25.17
AARTISURF,27.34,27.34
GLAND,38.97,38.34
BOROLTD,37.44,35.99
NDRAUTO,38.47,38.11
MAXHEALTH,75.21,73.07
PAVNAIND,42.02,27.02
AAATECH,56.70,56.70
KALYANKJIL,43.18,42.30
BTML,14.19,14.28
SHAREINDIA,11.24,11.24
UNIDT,24.20,24.20
ANGELONE,26.92,26.92
ADL,19537.54,231.94
NIRAJ,8.18,8.18
VALIANTORG,21.42,25.70
CAMS,41.21,41.21
SURYODAY,10.23,10.23
ROML,14.44,14.44
UTIAMC,22.68,19.51
RAILTEL,26.74,25.51
BECTORFOOD,46.17,46.17
KHAICHEM,8.13,8.13
ORCHPHARMA,238.44,181.63
SUBEXLTD,24.25,22.33
NURECA,69.47,69.47
INDIGOPNTS,34.73,33.73
LXCHEM,67.43,67.43
TARC,206.12,206.12
RVHL,5.71,5.71
MTARTECH,188.24,183.02
FAIRCHEMOR,70.64,71.70
ANURAS,62.68,62.68
KANPRPLA,12.14,12.14
ISGEC,17.59,17.02
RUBFILA,14.75,14.75
STYLAMIND,34.10,34.10
PAKKA,43.89,43.89
CLSEL,12.10,12.10
PARTYCRUS,8.52,8.52
CARYSIL,33.17,32.89
MANCREDIT,30.66,30.66
SHAILY,82.56,82.56
MODISONLTD,12.18,11.21
FIBERWEB,8.82,8.82
BCLIND,8.24,8.24
BHAGCHEM,187.87,187.87
SBCL,60.84,60.23
AADHARHFC,20.03,19.81
SMCGLOBAL,14.52,14.52
NPST,79.53,79.53
SVPGLOB,1.05,
ARIHANTCAP,21.29,21.29
SIDDHIKA,12.60,12.60
NAZARA,32.53,9.08
IPL,14.41,14.41
GENCON,27.11,27.11
LODHA,29.09,29.09
HLEGLAS,51.44,47.27
BESTAGRO,63.62,63.62
VMARCIND,40.86,40.86
SONACOMS,65.44,62.59
DRCSYSTEMS,9.65,9.29
PARAS,109.93,112.75
CRAFTSMAN,63.71,62.16
DODLA,25.43,25.24
EXXARO,71.90,71.90
JUBLINGREA,38.38,37.25
ROLEXRINGS,26.62,1.31
SHYAMMETL,25.79,25.79
KIMS,140.43,138.23
JSFB,14.96,14.96
TATVA,81.95,79.99
CLEAN,33.71,33.71
ALIVUS,24.62,23.84
ABSLAMC,28.40,28.34
DEEPINDS,16.77,12.55
ETERNAL,659.37,659.37
BEWLTD,20.33,20.33
PIXTRANS,22.90,22.90
MEDIASSIST,29.04,29.12
WINDLAS,26.63,26.63
CARTRADE,58.74,57.36
KRSNAA,17.33,17.33
EQUIPPP,142.88,142.88
APTUS,14.82,14.82
SUPRIYA,32.52,32.46
ANMOL,5.08,5.08
BMETRICS,27.55,27.55
ABCOTS,33.98,33.98
VIJAYA,80.35,80.35
ACUTAAS,71.18,71.18
MOL,49.20,49.20
SUYOG,16.45,16.45
SANSERA,62.57,60.26
BAJAJHCARE,46.72,19.12
PRITIKAUTO,12.89,12.89
NIVABUPA,122.91,122.91
GRINFRA,9.41,9.75
INTLCONV,6.99,6.99
DUGLOBAL,31.01,31.01
PAYTM,126.90,108.04
STEELCAS,36.29,36.29
HPAL,43.97,40.85
UGROCAP,8.50,8.50
STARHEALTH,62.56,62.56
KPIGREEN,15.23,15.29
YUKEN,65.66,65.66
SGIL,200.19,203.63
ANANDRATHI,73.05,73.05
SJS,45.07,45.07
FINOPB,26.41,24.36
POLICYBZR,107.04,107.04
NYKAA,458.85,431.67
AWL,24.62,24.15
MONARCH,17.40,17.40
SAPPHIRE,,300.75
DKEGL,8.69,8.69
PRUDENT,48.50,48.50
EPIGRAL,18.37,18.37
NUVOCO,32.47,29.89
GOCOLORS,29.28,29.28
NGIL,45.53,45.53
IXIGO,103.96,101.41
CMSINFO,14.38,14.08
FUSION,257.64,257.64
COASTCORP,12.70,12.70
TARSONS,119.21,113.84
MEDPLUS,40.93,40.93
TEGA,83.09,83.09
RATEGAIN,55.18,51.00
MANORG,17.50,15.58
LATENTVIEW,32.13,32.13
METROBRAND,81.25,81.25
EMCURE,38.79,37.93
PASUPTAC,7.29,7.25
FOODSIN,14.17,14.17
PARADEEP,14.93,14.45
MAPMYINDIA,44.04,44.04
3IINFOLTD,12.59,11.29
TMB,9.80,9.80
KRITI,241.46,66.75
MANYAVAR,25.83,25.83
GANESHBE,11.03,12.14
DMCC,24.74,24.74
MEDICAMEQ,33.39,33.39
FOCE,44.65,44.65
EMIL,45.13,47.30
SHIVALIK,23.16,23.16
GODAVARIB,397.30,40.31
UMAEXPORTS,77.96,77.96
WAAREEENER,20.30,19.22
DATAPATTNS,94.46,93.70
JSLL,31.70,31.70
COOLCAPS,28.81,28.81
MEDANTA,68.29,68.16
AFSL,9.72,9.72
MALLCOM,20.76,20.76
NIDAN,12.14,9.59
IRIS,35.83,35.83
ASIANENE,37.88,31.57
DIGJAMLMTD,36.96,36.96
SMLT,20.05,20.05
RADIANTCMS,13.97,14.01
GPTHEALTH,32.26,32.26
CHOICEIN,74.92,74.92
EUROBOND,14.66,14.66
HARIOMPIPE,16.16,16.16
GRWRHITECH,49.18,49.18
CAPITALSFB,9.05,9.05
DELHIVERY,242.19,205.76
DCMSRIND,8.49,8.49
VERANDA,16.82,42.86
RAJRILTD,41.17,41.17
EMUDHRA,34.85,34.85
DYCL,22.05,22.05
FIVESTAR,14.45,14.45
STARTECK,11.28,11.28
SBC,58.52,58.52
ELDEHSG,31.35,31.35
ELIN,22.31,21.53
ANUHPHR,19.70,19.70
SHIGAN,18.84,18.84
MADHAVBAUG,22.44,22.44
SEJALLTD,32.37,32.37
MHLXMIRU,6.86,6.86
RELCHEMQ,18.36,18.36
GATEWAY,11.27,11.18
SYRMA,73.39,72.63
JTLIND,27.91,27.91
CAMPUS,44.69,44.69
RAINBOW,53.52,53.31
TBOTEK,67.52,68.02
VENUSPIPES,34.30,34.17
AETHER,89.50,86.60
CAPILLARY,98.10,211.80
ROTO,51.22,51.22
SPRL,4.72,4.72
MEGASTAR,41.11,41.11
SANATHAN,53.28,53.28
INDOBORAX,25.96,30.40
LANDMARK,58.63,55.57
RACE,25.79,41.71
AVONMORE,178.33,178.33
ETHOSLTD,68.51,67.65
DREAMFOLKS,30.95,30.95
SONUINFRA,3.88,3.88
MSUMI,44.28,44.28
DHARMAJ,16.09,16.09
HARSHA,23.80,23.80
KRISHIVAL,39.25,39.25
GMRP&UI,16.38,
KCK,254.00,254.00
LICI,9.35,9.35
INDOAMIN,11.72,11.72
TVSSCS,52.39,131.76
SWARAJ,22.63,22.63
AMEYA,14.48,14.48
INOXGREEN,77.00,77.00
FEDFINA,14.71,14.71
ACI,67.55,67.55
BIKAJI,63.20,62.46
RITCO,26.46,26.46
SURAJEST,10.35,10.35
VEEKAYEM,7.20,7.20
RILINFRA,7.23,7.23
HARDWYN,80.57,80.57
CHEVIOT,13.12,13.12
MUKKA,12.33,12.33
HMAAGRO,6.53,6.53
VIKRAMSOLR,13.96,13.84
MWL,20.49,20.49
MEDICO,25.78,25.78
CMRSL,5.48,5.17
KFINTECH,47.92,46.72
YATHARTH,47.53,47.53
YATRA,37.09,34.68
KAYNES,58.60,58.35
NGLFINE,41.49,41.49
SABAR,41.94,41.94
JFLLIFE,20.39,20.42
FIDEL,16.05,15.62
AXITA,175.13,175.13
PLAZACABLE,25.64,25.64
SENCO,11.92,11.92
QVCEL,8.46,8.46
RADHIKAJWE,10.73,10.73
SPLPETRO,29.48,29.00
RAMRAT,35.30,34.44
CSLFINANCE,5.75,5.74
AGNI,39.67,21.02
KORE,20.89,20.89
GOYALALUM,28.40,28.40
RUSTOMJEE,56.25,56.25
GENSOL,0.88,0.87
DBOL,20.32,20.32
KANDARP,46.82,46.82
SPORTKING,22.68,22.68
ALLETEC,10.69,10.15
AIIL,22.32,22.32
ABDL,83.27,82.46
MANORAMA,46.56,46.56
ISHAN,27.15,27.48
ARABIAN,6.74,6.74
INNOVACAP,39.41,39.41
GRMOVER,24.56,24.56
SYNCOMF,16.20,16.20
CEWATER,31.99,28.97
DJML,34.55,34.55
BAHETI,27.51,27.51
SULA,49.66,47.53
SIGNATURE,10.16,
ANNAPURNA,8.78,8.70
KRITINUT,11.65,11.65
MEGAFLEX,16.68,16.68
KALAMANDIR,9.81,9.81
RAMAPHO,8.62,8.62
AVALON,102.23,102.23
CONCORDBIO,51.28,50.79
GODIGIT,47.84,47.84
BAIDFIN,10.20,10.20
PHANTOMFX,9.14,9.14
AMIABLE,12.89,12.89
IPSL,23.40,23.40
KAMOPAINTS,751.95,751.95
DOLLEX,23.84,23.84
BLUEJET,44.00,44.00
MVGJL,7.10,7.03
JIWANRAM,11.96,11.96
UYFINCORP,7.44,7.44
SCPL,32.91,32.91
SUKHJITS,19.51,19.51
ARHAM,29.48,29.48
MANKIND,54.70,52.25
SKYGOLD,36.91,36.91
AEROENTER,16.19,16.05
DIVGIITTS,62.72,62.72
EIEL,20.38,19.69
USK,73.37,73.37
ANLON,34.08,34.08
MOTISONS,24.93,24.84
SRIVASAVI,19.38,19.38
DIACABS,102.34,102.34
IKIO,38.68,38.68
MANOMAY,18.97,18.97
MOXSH,43.36,43.36
FAZE3Q,40.05,40.05
UMA,9.90,9.90
NSLNISP,210.36,210.36
RBMINFRA,6.83,6.83
LLOYDSME,29.78,29.78
AARTIPHARM,34.76,34.31
RHL,11.80,11.80
SAHYADRI,11.03,10.88
SAHANA,10.87,10.87
NINSYS,49.05,49.05
DUCOL,26.18,26.18
SBFC,20.85,20.85
SBGLP,11.18,11.18
ASMS,35.65,35.85
HYBRIDFIN,20.45,20.45
SHERA,11.37,11.37
LRRPL,18.17,18.17
INDGN,30.52,29.35
ZAGGLE,20.35,20.35
GANDHAR,7.58,7.58
MCON,11.13,11.13
HONASA,73.68,72.31
RISHABH,23.71,23.71
IRMENERGY,18.67,18.67
AERONEU,127.62,57.91
DENEERS,6.66,6.66
JGCHEM,28.98,28.98
QFIL,12.19,12.19
CYIENTDLM,64.30,64.30
AGUL,393.57,393.57
NIRMAN,1.92,1.92
AKI,16.00,16.00
MASTER,23.70,23.70
RPTECH,18.71,18.71
LORDSCHLO,13.71,13.71
SYSTANGO,9.89,9.89
RATNAVEER,21.09,21.09
MOS,30.30,30.30
SECMARK,50.91,50.91
SPECTSTM,11.91,11.91
ATAM,31.33,31.33
AFIL,9.34,9.34
CRAYONS,14.92,14.92
INFOLLION,12.12,12.12
LAL,32.14,32.14
URBAN,7.75,7.75
INFINIUM,22.62,22.62
AARTECH,37.42,32.25
POCL,30.24,30.12
KRISHCA,22.06,22.06
AATMAJ,58.96,58.96
DOLPHIN,21.06,21.06
TATATECH,54.82,111.48
REMUS,18.40,18.40
NOVAAGRI,16.70,16.70
REDTAPE,29.25,29.25
ASHOKAMET,3.30,3.30
SICALLOG,43.29,
PENTAGON,21.55,21.55
CELLPOINT,589.07,589.07
SEL,16.00,16.00
PROV,41.66,41.66
PTCIL,264.59,264.59
KDL,3.75,3.75
NETWEB,120.68,120.68
PYRAMID,25.01,25.01
VILINBIO,33.68,33.68
MAGSON,321.96,321.96
AEROFLEX,82.40,82.40
EMSLIMITED,24.46,24.46
EFACTOR,11.68,11.68
GHCLTEXTIL,15.78,15.78
UDS,12.38,11.91
DENTALKART,76.21,76.21
CLSL,16.92,17.05
SSFL,13.73,13.73
KIRLPNU,36.91,35.72
ATL,16.29,15.99
BALUFORGE,20.62,20.62
RRKABEL,47.48,47.19
COMMITTED,37.44,37.44
JSWINFRA,49.49,47.42
SANGANI,11.17,11.17
JLHL,55.66,54.34
SCILAL,68.12,68.12
NUVAMA,34.08,34.08
DRONE,83.28,83.28
YASHO,147.63,147.63
SERVICE,16.41,16.41
KEL,10.32,10.32
PRAMARA,17.92,17.92
NIITMTS,12.58,14.02
VINSYS,25.53,25.53
ZEAL,7.58,7.58
RACLGEAR,32.08,31.96
WCIL,23.92,23.92
ARVINDPORT,39.26,39.26
SINDHUTRAD,507.93,1100.07
UNIHEALTH,27.51,27.51
ORIANA,11.59,11.59
ASKAUTOLTD,34.37,34.37
CHAVDA,27.08,27.08
ONDOOR,16.48,16.48
BAWEJA,8.24,8.24
TRANSTEEL,11.57,11.57
SANDUMA,14.62,14.10
LLOYDSENT,33.22,32.96
OLIL,107.97,107.97
RBZJEWEL,10.63,10.63
MASTERTR,8.21,8.21
KODYTECH,105.84,105.84
KARNIKA,37.07,37.07
AKANKSHA,27.43,27.59
SCML,13.81,13.81
SAAKSHI,41.75,41.75
MUFIN,92.79,92.79
MAL,5.45,5.45
HIGREEN,99.79,37.01
PLATIND,25.76,25.57
MUFTI,11.62,11.37
FLAIR,19.14,19.14
BASILIC,16.10,16.03
CELLECOR,18.89,18.89
MUTHOOTMF,25.54,25.54
SRGHFL,14.94,14.94
JIOFIN,86.95,86.95
MCLOUD,13.84,13.70
CPS,1858.26,1858.26
MADHUSUDAN,20.73,20.73
GOYALSALT,17.98,17.98
TICL,18.79,18.79
WOMANCART,10.12,10.12
RCDL,4.55,4.55
BLSE,37.82,37.82
HOLMARC,26.84,26.27
SHANTHALA,9.20,9.20
TREL,15.23,16.37
MARCO,14.64,14.64
VISHNUINFR,13.45,13.45
RKSWAMY,24.37,22.59
INSPIRE,34.65,34.65
EPACK,230.11,230.11
HAPPYFORGE,51.65,51.65
IBLFL,61.82,61.82
INDIASHLTR,15.75,15.75
CELLO,22.99,22.61
CANARYS,7.64,7.60
DIGIDRIVE,12.78,10.82
DOMS,57.34,57.34
DIGIKORE,4.85,4.85
GLOSTERLTD,40.90,40.90
LANCORHOL,4.60,4.49
AMNPLST,29.39,29.39
POLYSIL,68.27,68.27
SARTELE,8.15,8.15
VINYAS,51.98,51.98
SAIFL,3.86,3.86
JNKINDIA,40.28,40.28
AFFORDABLE,31.30,31.30
PARAGON,10.60,10.60
ARKADE,503.06,17.48
INOXINDIA,69.89,69.29
GRAPHISAD,12.40,12.34
SHEETAL,29.06,29.06
ROXHITECH,6.43,6.43
JYOTICNC,54.40,54.40
STANLEY,68.58,66.73
BAJEL,76.29,75.68
EFORCE,77.57,77.57
APS,9.59,9.59
ENTERO,38.00,36.87
TECHLABS,36.46,36.46
SIGNPOST,23.27,23.27
SUNCLAY,12.27,
SHREEOSFM,12.30,12.30
PRESSTONIC,14.87,14.87
INDOFARM,30.24,30.24
DEEDEV,66.56,65.27
MEGATHERM,17.05,16.52
OWAIS,109.62,109.62
SSDL,8.96,9.24
BRACEPORT,16.59,16.51
KLL,4.27,4.27
ZENITHDRUG,21.31,21.31
SJLOGISTIC,6.20,6.20
PURVFLEXI,14.60,14.60
SRM,10.53,10.53
AZAD,118.06,118.06
PRATHAM,33.78,33.78
