,08-Jul-2026
The Nifty witnessed an intraday movement of about 494.8 points.The closing index was 2.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 138389.65
, Traded Quantity (in Lakhs), 56741.56
, Number of Trades, 44168652
, Total Market Capitalisation (Rs. Crores), 47121582.51

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,364D200527,TB,        94.30,                   254610.00,2700
,3BBLACKBIO,EQ,      1166.20,                 15944114.20,13400
,3IINFOLTD,EQ,        18.08,                 43235882.49,2370045
,3MINDIA,EQ,     34255.00,                136805930.00,3946
,3PLAND,EQ,        32.30,                    76124.38,2335
,574GS2026,GS,       100.12,                      100.12,1
,5PAISA,EQ,       366.40,                 20272873.40,55180
,610GS2031,GS,       101.37,                      999.98,10
,619GS2034,GS,        96.70,                   193410.00,2000
,63MOONS,EQ,       666.85,                211487722.70,309249
,648GS2035,GS,        98.18,                   163639.65,1665
,654GS2032,GS,       101.75,                      203.21,2
,662GS2051,GS,        91.99,                     4599.50,50
,664GS2035,GS,        97.46,                       97.46,1
,667GS2035,GS,       114.72,                   229440.00,2000
,668GS2040,GS,        97.10,                    20967.50,214
,675GS2029,GS,        99.95,                    19971.00,200
,676GS2061,GS,        93.00,                 13306091.86,142300
,690AP27,SG,       100.62,                    50310.00,500
,690GS2065,GS,        94.35,                  2200573.74,23313
,694GS2036,GS,       102.70,                   671658.00,6540
,695GS2061,GS,        95.80,                   118291.60,1258
,697GR2034,GS,        96.50,                     9650.00,100
,698GR2054,GS,        93.94,                      469.70,5
,699GS2051,GS,        97.82,                    47838.80,489
,702GS2031,GS,       100.84,                   151541.68,1502
,706GS2028,GS,       102.60,                  2342166.83,22810
,709GS2054,GS,        99.80,                   658176.60,6607
,709GS2074,GS,        95.46,                  4546136.29,47429
,710GS2029,GS,       103.79,                   951130.37,9164
,714CG32,SG,        97.42,                     9742.00,100
,716GS2050,GS,       100.01,                    10101.01,101
,717GS2028,GS,       102.00,                     2034.70,20
,717GS2030,GS,       102.99,                   369810.00,3600
,718GS2033,GS,       105.50,                   703506.50,6683
,718GS2037,GS,       106.40,                  2145401.68,20243
,71GS2034,GS,       103.00,                   648912.00,6300
,723GS2039,GS,       105.50,                   522330.50,4951
,724GS2055,GS,       101.32,                 10087891.00,99450
,725GS2063,GS,        97.78,                 15817567.53,161389
,726GS2032,GS,       105.75,                   105874.78,1001
,726GS2033,GS,       105.50,                      210.80,2
,732GS2030,GS,       102.71,                    10271.00,100
,733GS2026,GS,       101.10,                    10110.00,100
,734GS2064,GS,       100.00,                 38267618.75,382723
,736GS2052,GS,       101.50,                    15588.84,153
,737CG31,SG,        93.10,                    27930.00,300
,737GS2028,GS,       104.00,                    20700.00,200
,738GS2027,GS,       101.69,                  8548717.33,84144
,73GS2053,GS,        99.64,                  3205815.60,32099
,741GS2036,GS,       104.60,                    35347.60,337
,743GS2076,GS,       103.42,                  4169467.70,40322
,746GS2073,GS,       101.00,                   767271.10,7567
,74GS2062,GS,       102.90,                    82650.31,818
,750GS2056,GS,       100.70,                    10070.00,100
,751HUDCO28,N5,      1057.50,                   740250.10,700
,753IRFC30,NJ,      1124.19,                   597801.40,532
,754GS2036,GS,       106.45,                 86571484.77,813216
,757GS2033,GS,       104.05,                      207.91,2
,759TS37,SG,        97.00,                   145500.00,1500
,762HR31,SG,        96.55,                     9655.00,100
,762NTPC35F,ND,      1225.00,                   123737.00,101
,763GS2059,GS,       102.25,                   109103.75,1070
,764HUDCO31,N8,      1110.00,                    83250.00,75
,764NABAR31,N2,      1106.94,                     5534.70,5
,767WB37,SG,        97.00,                   261900.00,2700
,769HUDCO31,N9,      1125.10,                   434377.50,387
,769NHAI31,NE,      1144.00,                    59486.01,52
,76NHAI31,NA,      1104.00,                  2021351.50,1826
,771GS2066,GS,       104.00,                   492834.66,4686
,772GS2055,GS,       102.40,                    10240.00,100
,777MN38,SG,        97.70,                     9770.00,100
,797IGT31,NL,      1050.00,                   445715.00,440
,79NHIT35,N1,       306.05,                    15302.50,50
,79NHIT40,N2,       315.74,                   351918.58,1118
,79NHIT47,N3,       416.25,                     9182.65,22
,812REC27,NI,      1017.12,                   894226.98,879
,81TCHF28,N8,      1015.00,                    40420.00,40
,820IIFL27,N9,       995.00,                    48695.00,49
,824GS2027,GS,       104.20,                   218792.60,2101
,826GS2027,GS,       104.70,                    20313.10,194
,82HUDCO27,N2,      1041.50,                  3294720.59,3163
,82IGT31,NJ,      1020.00,                   991941.00,972
,830NHAI27,N2,      1078.00,                  2697556.00,2502
,832GS2032,GS,       110.96,                    66383.00,600
,835SCL23B,YM,      1014.37,                    50718.50,50
,840CIFCL28,N4,      1018.97,                   752425.44,743
,842IIFL26,NL,       999.00,                   239701.50,240
,852IIFL29,Y5,       990.00,                    11880.00,12
,860AEL28,NH,      1040.00,                    63440.00,61
,862AEL31,NM,      1015.00,                    35342.50,35
,862REC33,NA,      1240.00,                   310000.00,250
,865IHFL27,N1,       990.00,                    12870.00,13
,865IIFL28,NS,       989.00,                   108830.00,110
,865IIFL31,Y6,       996.00,                      996.00,1
,865IRFC29,NA,      1101.00,                   551819.97,500
,865LTF26,NN,      1050.00,                   470376.39,448
,865TCAPS27,N8,      1082.80,                   204603.60,189
,871REC28,N9,      1117.00,                  1062672.49,951
,875AEL29,NK,      1038.00,                   300555.00,289
,875NHAI29,N6,      1104.01,                   711607.02,643
,876HUDCO28,ND,      1142.99,                   457199.00,400
