,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty Rural,     15740.05,     15729.20,     15754.55,     15653.20,     15749.70,9.65
,Nifty Shariah 25,      8205.85,      8199.75,      8199.75,      8088.85,      8147.90,-57.95
,Nifty Trans Logis,     26744.35,     26767.50,     26828.45,     26578.20,     26682.95,-61.40
,Nifty50 Shariah,      4424.65,      4427.85,      4432.60,      4367.75,      4397.70,-26.95
,Nifty500 LMS Eql,     18774.00,     18792.15,     18792.35,     18677.50,     18768.70,-5.30
,Nifty500 Shariah,      7160.35,      7163.60,      7167.05,      7105.60,      7148.95,-11.40
,Nifty500 Qlty50,     20133.85,     20159.95,     20160.05,     19929.75,     20063.40,-70.45
,Nifty500 LowVol50,     22689.40,     22672.05,     22673.85,     22506.40,     22639.80,-49.60
,Nifty500 MQVLv50,     31398.80,     31442.40,     31472.20,     31245.50,     31429.90,31.10
,Nifty500 Flexicap,     10277.25,     10289.25,     10289.75,     10206.95,     10253.45,-23.80
,Nifty TMMQ 50,     44661.00,     44832.85,     45157.40,     44753.50,     45138.40,477.40
,Nifty FPI 150,      1589.95,      1589.95,      1589.95,      1576.60,      1588.55,-1.40
,Nifty SME Emerge,     14316.40,     14333.15,     14340.85,     14231.15,     14263.35,-53.05
,Nifty Internet,      1430.60,      1433.20,      1433.65,      1415.80,      1427.05,-3.55
,Nifty Chemicals,     30492.85,     30514.90,     30514.95,     30313.05,     30439.75,-53.10
,Nifty Waves,      1924.50,      1929.00,      1931.35,      1904.50,      1915.40,-9.10
,Nifty InfraLog,     12162.85,     12167.65,     12213.60,     12089.45,     12212.10,49.25
,Nifty500 Health,     21799.40,     21800.55,     21826.15,     21553.20,     21659.45,-139.95
,Nifty RailwaysPSU,      2887.95,      2895.75,      2902.40,      2877.55,      2887.40,-0.55
,NiftyConglomerate,     15545.15,     15545.95,     15546.00,     15350.10,     15449.90,-95.25
,Nifty MidSmall 50 50,     21070.70,     21102.75,     21102.85,     20988.35,     21072.00,1.30
,Nifty Cement,     15227.05,     15253.65,     15276.55,     15102.65,     15225.15,-1.90
,Nifty Smallcap 500,     20902.70,     20938.20,     20963.90,     20851.35,     20885.60,-17.10
,Nifty REITs Realty,      1940.60,      1945.25,      1945.30,      1930.95,      1939.60,-1.00
,India VIX,11.8550,11.8550,12.0900,11.2575,11.6900,-0.1650

,ADVANCES,1563
,DECLINES,1977
,UNCHANGED,105

,Total securities that have hit their price bands today,261

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,TENNIND,EQ,       550.60,       540.65,-1.81,3099.78
,FINCABLES,EQ,      1207.85,      1280.05,5.98,2652.24
,AGARWALEYE,EQ,       542.00,       511.45,-5.64,2419.14
