,09-Jul-2026
The Nifty witnessed an intraday movement of about 209.0 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124498.75
, Traded Quantity (in Lakhs), 52705.58
, Number of Trades, 38450400
, Total Market Capitalisation (Rs. Crores), 47557244.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty500 Value 50,     15817.40,     15854.80,     15976.40,     15827.85,     15915.55,98.15
,Nifty Top 20 EW,      8612.10,      8623.80,      8690.60,      8614.70,      8628.70,16.60
,Nifty CoreHousing,     15427.10,     15468.30,     15724.50,     15468.30,     15679.05,251.95
,Nifty FinSerExBnk,     31414.70,     31430.75,     31879.60,     31422.15,     31785.50,370.80
,Nifty Housing,     11872.55,     11913.15,     12005.55,     11913.05,     11942.80,70.25
,Nifty IPO,      2259.55,      2269.30,      2307.25,      2269.25,      2302.75,43.20
,Nifty MS Fin Serv,     21945.40,     21994.85,     22326.50,     21989.90,     22290.75,345.35
,Nifty MS Ind Cons,     18461.45,     18533.30,     18859.95,     18533.30,     18803.50,342.05
,Nifty MS IT Telcm,      9228.95,      9248.90,      9364.50,      9189.90,      9328.05,99.10
,Nifty NonCyc Cons,     15180.95,     15228.70,     15437.95,     15226.65,     15342.40,161.45
,Nifty Rural,     15182.40,     15214.00,     15359.75,     15214.00,     15272.15,89.75
,Nifty Shariah 25,      7724.75,      7730.70,      7791.75,      7713.30,      7754.80,30.05
,Nifty Trans Logis,     24816.70,     24854.65,     25086.00,     24854.65,     24929.40,112.70
,Nifty50 Shariah,      4174.75,      4173.50,      4197.90,      4146.25,      4169.55,-5.20
,Nifty500 LMS Eql,     18078.80,     18126.65,     18334.10,     18125.30,     18284.45,205.65
,Nifty500 Shariah,      6791.90,      6800.95,      6866.10,      6791.40,      6844.75,52.85
,Nifty500 Qlty50,     19335.45,     19385.85,     19541.80,     19363.40,     19481.90,146.45
,Nifty500 LowVol50,     21918.90,     21954.95,     22143.65,     21952.85,     22006.00,87.10
