SYMBOL,SYMBOL P/E,ADJUSTED P/E
CGCL,19.83,19.83
RESPONIND,30.82,Infinity
COALINDIA,8.18,28.84
IOLCP,31.21,29.20
GRAVITA,30.46,30.46
JINDWORLD,45.35,45.99
PENIND,16.05,16.05
RPPINFRA,72.06,Infinity
JAMNAAUTO,22.72,Infinity
SUMEETINDS,45.04,Infinity
MOIL,18.84,18.84
ZEELEARN,5.91,11.12
A2ZINFRA,52.72,37.71
KIRLOSENG,56.65,54.26
RKDL,346.32,Infinity
PSB,11.89,11.89
FMNL,7.52,Infinity
SURANASOL,20.02,20.02
SHEKHAWATI,4.92,4.92
BFINVEST,6.08,6.08
KICL,65.29,48.99
SUMMITSEC,15.67,15.67
STEL,52.80,Infinity
TEXRAIL,23.41,23.09
HFCL,49.11,49.11
INDTERRAIN,313.35,Infinity
DHUNINV,11.08,11.14
LOVABLE,32.86,Infinity
PFS,7.99,7.92
MUTHOOTFIN,10.93,10.93
VADILALIND,33.43,Infinity
SYMPHONY,,47.47
PIIND,31.60,33.77
RELAXO,56.09,Infinity
OMINFRAL,41.85,41.85
VSTTILLERS,36.82,Infinity
DELPHIFX,57.06,
KARMAENG,42.16,Infinity
ASHIANA,33.31,Infinity
DHANUKA,15.86,Infinity
MAITHANALL,6.49,6.49
RUSHIL,79.23,79.23
INVENTURE,24.56,26.82
ELGIRUBCO,,Infinity
LTF,24.39,24.24
IBULLSLTD,13.04,11.50
BODALCHEM,18.61,Infinity
GAYAPROJ,0.45,Infinity
TREEHOUSE,,Infinity
ASAHISONG,13.61,13.61
FILATEX,17.08,Infinity
BROOKS,7.31,11.98
TDPOWERSYS,74.00,Infinity
APLLTD,23.35,Infinity
VASWANI,40.05,40.05
PGEL,89.11,Infinity
PANAMAPET,12.91,Infinity
PAISALO,27.30,27.23
ONELIFECAP,24.44,24.44
FLEXITUFF,,Infinity
SHAKTIPUMP,30.24,30.24
TRITURBINE,54.74,Infinity
INDOTHAI,40.01,40.01
ESSARSHPNG,,Infinity
DSSL,18.52,18.52
JISLDVREQS,5.90,0.91
POLYMED,53.79,Infinity
RUPA,17.67,Infinity
VIKASECO,38.02,38.02
APLAPOLLO,41.11,Infinity
KANANIIND,11.44,Infinity
MINDACORP,46.78,Infinity
THOMASCOTT,23.53,Infinity
DBSTOCKBRO,38.74,57.29
IRFC,16.20,16.20
COMPUSOFT,36.61,
RHIM,,Infinity
SCHNEIDER,152.45,Infinity
NDL,10.27,Infinity
NBCC,34.48,37.45
MTEDUCARE,,Infinity
TBZ,9.12,Infinity
VSSL,20.56,Infinity
SWANCORP,35.57,35.57
SPECIALITY,30.99,Infinity
CINELINE,24.33,Infinity
SAMPANN,18.51,18.51
PROZONER,35.46,35.46
THEJO,46.83,45.12
KITEX,,Infinity
MAYURUNIQ,17.02,Infinity
ROSSELLIND,13.68,13.50
DUCON,8.79,8.79
TVSHLTD,7.66,7.59
ZUARI,1.01,Infinity
VETO,9.44,9.44
CARERATING,29.61,29.61
PCJEWELLER,12.59,Infinity
INDUSTOWER,14.42,Infinity
VMART,45.04,44.87
MOHITIND,,Infinity
REPCOHOME,5.07,5.07
NIBL,,Infinity
VIVIDHA,,Infinity
JUSTDIAL,12.10,Infinity
CEREBRAINT,,Infinity
ATULAUTO,33.09,32.25
ORIENTCEM,13.41,Infinity
ESSENTIA,562.92,562.92
PILITA,64.58,64.58
AURUS,7.73,Infinity
MITCON,13.60,13.60
ORBTEXP,19.60,19.60
JPOLYINVST,1.25,1.25
SREEL,17.21,Infinity
NATHBIOGEN,8.26,Infinity
AGRITECH,,Infinity
SECURKLOUD,,Infinity
CASTROLIND,19.11,Infinity
SDBL,144.34,Infinity
IREDA,17.93,17.93
BUTTERFLY,28.19,Infinity
WONDERLA,37.08,35.49
AGARIND,17.16,17.16
HATSUN,55.60,Infinity
CAPLIPOINT,29.44,29.44
GOCLCORP,1.31,1.32
GULFOILLUB,15.37,Infinity
SNOWMAN,193.76,60.38
SHARDACROP,11.81,11.81
SUPERHOUSE,44.88,44.88
SHEMAROO,,Infinity
PDSL,28.95,28.95
INTELLECT,28.74,Infinity
MONTECARLO,9.68,Infinity
GOODLUCK,27.63,Infinity
FCL,30.90,Infinity
DTIL,,5.22
CAMLINFINE,104.23,Infinity
GULPOLY,11.47,11.47
APOLSINHOT,32.32,32.56
CCHHL,,26.82
LAMBODHARA,10.73,10.73
GRPLTD,197.30,160.33
GENUSPAPER,23.46,23.46
MOLDTKPAC,29.37,Infinity
GREENLAM,114.73,111.48
VISHNU,27.58,Infinity
GANECOS,83.01,Infinity
LINC,18.47,Infinity
MENONBE,26.87,Infinity
HESTERBIO,15.39,39.50
JMA,6.65,Infinity
MANAKALUCO,30.55,Infinity
MANAKSTEEL,11.23,Infinity
MANAKCOAT,31.13,47.59
ZENTEC,74.56,Infinity
IMAGICAA,4178.16,5994.10
INOXWIND,29.99,Infinity
LFIC,40.04,40.04
BYKE,27.42,Infinity
AVANTIFEED,18.66,18.42
VIPULLTD,,Infinity
VRLLOG,19.62,Infinity
PRIVISCL,41.31,Infinity
BCG,1.96,1.96
UFO,10.53,Infinity
TPLPLASTEH,21.28,Infinity
NILAINFRA,11.62,Infinity
ARROWGREEN,23.00,23.00
PNCINFRA,7.59,11.55
SKIPPER,27.96,26.94
ALANKIT,10.11,10.11
ORICONENT,33.66,38.30
SHYAMCENT,,Infinity
ADANIENSOL,65.11,65.61
SYNGENE,70.49,Infinity
AYMSYNTEX,226.14,Infinity
EMKAYTOOLS,12.30,12.30
KAYA,,Infinity
RAMASTEEL,58.55,58.55
AURUM,30.03,30.03
MUTHOOTCAP,16.02,14.97
SATIN,6.47,6.47
ARVSMART,26.28,Infinity
POWERMECH,19.71,Infinity
SHARDAMOTR,14.48,Infinity
NAVKARCORP,38.67,Infinity
SHREEPUSHK,18.30,Infinity
GUJENERGY,25.10,85.96
SADBHIN,2.06,Infinity
IDFCFIRSTB,31.66,31.66
COFFEEDAY,3.07,
INDIGO,,Infinity
SHK,25.59,52.29
BALAXI,93.14,Infinity
LUXIND,35.37,34.08
TTKHLTCARE,22.04,21.20
SALZERELEC,19.14,Infinity
PILANIINVS,153.41,153.41
KRIDHANINF,10.33,Infinity
LINCOLN,13.15,Infinity
LALPATHLAB,58.46,Infinity
ALKEM,29.25,Infinity
NH,50.79,48.38
PRECAM,26.00,Infinity
TEAMLEASE,13.73,13.28
QUICKHEAL,,Infinity
HITECH,22.57,Infinity
VIDHIING,30.87,Infinity
BHAGERIA,13.72,13.72
NECCLTD,20.14,Infinity
KELLTONTEC,8.25,11.21
VIYASH,72.40,Infinity
GOKULAGRO,15.80,Infinity
KDDL,30.04,29.65
PDMJEPAPER,9.62,9.62
HCG,439.91,Infinity
HECPROJECT,11.33,Infinity
WEALTH,25.88,Infinity
BHARATWIRE,18.65,Infinity
CCAVENUE,18.75,18.57
PALREDTEC,,Infinity
THYROCARE,52.39,51.11
CROMPTON,,54.04
SAGARDEEP,15.39,Infinity
PARAGMILK,19.93,Infinity
SHRIPISTON,34.46,Infinity
UNITEDPOLY,27.62,Infinity
ARMANFIN,36.05,36.05
ALBERTDAVD,,Infinity
BLS,13.62,13.62
ASPINWALL,13.88,17.93
SALONA,82.20,Infinity
PREMEXPLN,77.93,Infinity
CONTROLPR,23.50,Infinity
INCREDIBLE,13.46,Infinity
MAHASTEEL,171.43,Infinity
DAMODARIND,12.38,Infinity
MGL,15.49,Infinity
MOLDTECH,43.60,Infinity
POKARNA,36.07,36.07
COMPINFO,0.29,0.29
GPTINFRA,15.61,15.61
QUESS,19.61,19.16
GROBTEA,18.59,Infinity
SOMICONVEY,21.79,Infinity
LLOYDSENGG,65.62,65.62
LTM,24.90,23.20
GATECH,8.85,Infinity
MINDTECK,19.65,Infinity
ADVENZYMES,20.32,Infinity
DBL,4.99,11.24
SPAL,24.71,Infinity
RBLBANK,64.68,64.68
BIGBLOC,,Infinity
MBAPL,45.30,Infinity
SABEVENTS,,Infinity
TVVISION,,Infinity
CUPID,286.52,Infinity
LTTS,28.53,27.44
GNA,17.39,Infinity
CROWN,14.73,Infinity
ICICIPRULI,44.17,44.17
MARATHON,12.73,Infinity
HPL,23.43,22.46
JAIPURKURT,25.66,Infinity
MASKINVEST,775.81,Infinity
GRETEX,332.71,Infinity
SAKAR,54.56,Infinity
ALCODIS,8.68,8.68
PANSARI,27.58,Infinity
ARTNIRMAN,177.94,Infinity
ENDURANCE,40.77,Infinity
NIRAJISPAT,8.22,Infinity
MAZDA,15.81,15.81
PNBHOUSING,11.98,11.98
VBL,43.88,Infinity
KINGFA,38.39,Infinity
AGROPHOS,8.38,Infinity
PODDARMENT,18.81,Infinity
ROLLT,3.71,Infinity
NBIFIN,52.31,52.31
KIOCL,1340.76,1340.76
JETFREIGHT,15.47,Infinity
SFL,53.01,Infinity
HEADSUP,,Infinity
TCIEXP,25.55,Infinity
LAURUSLABS,89.97,Infinity
TERASOFT,19.00,19.00
ITDC,72.96,72.96
HISARMETAL,23.53,Infinity
RHFL,3.89,26.34
LIBAS,128.47,10.18
PROLIFE,7.20,7.20
SPCENET,11.55,11.55
MAHESHWARI,12.64,12.64
BHANDARI,15.91,Infinity
BSE,59.79,Infinity
MCL,32.13,Infinity
PRICOLLTD,31.69,Infinity
STEELCITY,7.96,7.96
JITFINFRA,,45.95
KRISHANA,28.76,Infinity
GLOBAL,19.99,19.99
NITIRAJ,208.62,Infinity
AKASH,69.13,45.67
RADIOCITY,,Infinity
DMART,83.65,Infinity
TASTYBITE,67.14,Infinity
INTENTECH,,Infinity
AIRAN,15.56,Infinity
AKSHARCHEM,,Infinity
ARIHANTSUP,24.60,Infinity
URJA,240.41,240.41
LAXMICOT,,Infinity
EIFFL,165.20,Infinity
NRAIL,18.44,Infinity
SHANKARA,9.60,10.62
NACLIND,357.77,Infinity
CNL,21.22,21.22
WIPL,319.16,Infinity
FOCUS,93.39,122.41
DEVIT,2.02,Infinity
SIKKO,45.35,Infinity
MKPL,22.98,Infinity
DOLLAR,13.98,Infinity
PANACHE,41.68,Infinity
INFOBEAN,19.17,Infinity
SCHAND,6.88,Infinity
ZOTA,,Infinity
BHAGYANGR,19.36,Infinity
PSPPROJECT,52.79,Infinity
JALAN,162.11,Infinity
STARCEMENT,21.42,Infinity
GLOBE,10.29,Infinity
TEJASNET,,Infinity
ERIS,28.20,Infinity
CDSL,59.23,59.23
GTPL,105.14,100.27
AUBANK,27.48,27.48
SHRENIK,294.83,Infinity
DYNPRO,16.39,Infinity
STEELXIND,45.06,45.06
SALASAR,57.92,57.92
UNIVASTU,19.38,Infinity
AVADHSUGAR,17.61,16.96
PALASHSECU,7.43,7.43
MAGADSUGAR,11.10,10.97
GANGESSECU,42.08,42.08
THEINVEST,14.69,15.00
SHANTI,,44.60
TOTAL,10.10,10.10
OPTIEMUS,85.67,85.67
WEWIN,10.23,50.35
SIS,43.31,18.31
COCHINSHIP,52.25,52.25
HALEOSLABS,26.00,Infinity
VAISHALI,23.02,Infinity
LEXUS,29.26,
GEEKAYWIRE,7.82,7.82
SERVOTECH,55.15,Infinity
ABCAPITAL,26.11,25.88
APEX,29.88,Infinity
PASHUPATI,129.60,Infinity
BRNL,,Infinity
MANAV,7.68,7.68
DIXON,41.26,Infinity
DCAL,30.08,Infinity
LASA,,Infinity
MATRIMONY,26.44,26.44
CHOLAHLDNG,5.25,5.25
CAPACITE,9.41,Infinity
ICICIGI,33.39,33.39
WORTHPERI,12.39,Infinity
SBILIFE,72.60,72.60
RMDRIP,23.14,Infinity
DPWIRES,14.60,14.60
AARVI,13.20,Infinity
DIAMONDYD,241.16,Infinity
TIRUPATI,127.78,Infinity
AIROLAM,24.60,24.60
RKEC,4.46,8.14
GATECHDVR,1.17,Infinity
GOLDSTAR,13.26,16.83
JASH,42.22,Infinity
RELIABLE,17.20,17.04
TIRUPATIFL,143.66,Infinity
OMFURN,12.40,12.40
GODREJAGRO,24.06,22.85
TCPLPACK,29.34,Infinity
MILTON,30.27,30.27
MASFIN,14.53,14.40
IEX,23.26,Infinity
DPABHUSHAN,12.54,Infinity
GICRE,6.46,6.46
TIINDIA,47.66,46.08
NAM-INDIA,45.36,45.36
MAHLOG,84.93,81.97
NIACL,39.89,39.89
IFGLEXPOR,43.32,34.29
KHADIM,57.52,Infinity
5PAISA,36.97,36.97
HDFCLIFE,60.33,60.33
AISL,14.96,14.96
VERTOZ,11.60,Infinity
PULZ,11.28,11.28
SILVERTUC,61.36,61.36
ZODIAC,18.17,18.17
FELIX,17.94,17.94
ICEMAKE,108.16,Infinity
DNAMEDIA,,Infinity
SHRADHA,9.20,9.20
INNOVANA,18.52,18.52
SHALBY,50.22,50.22
TOUCHWOOD,18.20,18.20
ONEPOINT,39.55,Infinity
SHIVATEX,20.85,Infinity
ASTRON,,Infinity
AJOONI,15.99,Infinity
MOKSH,9.01,Infinity
BCONCEPTS,205.43,Infinity
SILLYMONKS,,Infinity
APOLLO,134.93,Infinity
NEWGEN,25.25,23.10
AMBER,115.88,236.23
PRAXIS,,Infinity
SOLEX,13.46,
GALAXYSURF,25.78,Infinity
SINTERCOM,160.87,Infinity
SOUTHWEST,17.79,18.58
SHIVAMILLS,,Infinity
ARVEE,68.36,73.58
ASTERDM,99.74,96.35
BANKA,239.07,Infinity
GMMPFAUDLR,69.42,35.50
HGINFRA,10.64,11.68
HINDCON,39.92,Infinity
SARVESHWAR,12.61,12.61
UNIINFO,,Infinity
MACPOWER,37.50,Infinity
TARACHAND,15.68,15.68
BDL,109.28,Infinity
MDL,26.29,25.78
TSFINV,18.96,18.96
BANDHANBNK,20.73,20.73
HAL,34.09,Infinity
URAVIDEF,60.21,64.95
MITTAL,17.64,Infinity
SANDHAR,18.99,19.37
GIRIRAJ,10.60,18.88
KAPSTON,51.37,Infinity
MIDHANI,56.43,Infinity
LEMONTREE,30.03,Infinity
AVG,14.59,Infinity
MMP,30.84,17.97
NARMADA,33.48,Infinity
PIGL,14.75,Infinity
BSHSL,33.46,Infinity
MAHICKRA,52.09,52.09
AAKASH,25.89,Infinity
SOFTTECH,108.37,Infinity
ORIENTELEC,33.96,31.27
E2E,341.19,Infinity
BORORENEW,18.67,Infinity
SIRCA,35.63,Infinity
LATTEYS,32.31,Infinity
SONAMLTD,24.56,Infinity
ADANIGREEN,106.15,97.10
OSWALSEEDS,13.63,13.63
PRITI,55.16,55.16
ACCURACY,19.17,19.17
SOLARA,,Infinity
GAYAHWS,,Infinity
FINEORG,35.41,Infinity
RITES,22.64,22.64
VARROC,45.15,31.12
GANGAFORGE,,Infinity
AVROIND,25.42,Infinity
HDFCAMC,38.05,38.05
TEMBO,10.52,10.80
CREDITACC,21.09,21.09
AARON,41.85,41.85
SIGIND,9.53,7.49
DANGEE,,Infinity
SUMIT,41.71,Infinity
LAGNAM,8.33,Infinity
RPPL,9.09,Infinity
AKG,86.67,86.67
IRCON,20.02,20.02
AHLADA,267.69,Infinity
SPECTRUM,74.11,Infinity
RAJMET,,Infinity
AAVAS,15.70,15.70
KSHITIJPOL,7.06,Infinity
GRSE,37.22,Infinity
KRITIKA,26.40,Infinity
PARIN,127.41,127.41
SILGO,48.31,Infinity
VINNY,52.95,Infinity
BBTCL,25.12,Infinity
MARINE,63.50,62.38
IRISDOREME,57.36,Infinity
ATGL,113.33,Infinity
TECHNOE,24.06,Infinity
SHUBHLAXMI,18.28,18.28
UNIPARTS,20.76,Infinity
SHRIRAMPPS,14.22,Infinity
TREJHARA,37.48,Infinity
NILASPACES,16.28,Infinity
AWHCL,13.20,Infinity
DALBHARAT,35.42,Infinity
RPSGVENT,1864.10,20.14
SPENCERS,,Infinity
SURANI,67.02,248.97
XELPMOC,,Infinity
CHALET,33.65,33.17
MSTCLTD,19.92,19.92
OSIAHYPER,2.84,Infinity
ANUP,39.43,Infinity
ARVINDFASN,32.26,Infinity
PAR,9.28,Infinity
KHFM,31.38,Infinity
RVNL,54.00,Infinity
POLYCAB,47.22,47.22
METROPOLIS,63.17,Infinity
KPITTECH,28.19,26.10
SWSOLAR,,17.65
NEOGEN,155.78,Infinity
EMAMIPAP,7.08,Infinity
VCL,3.56,Infinity
CONFIPET,27.42,42.59
PPL,14.70,14.70
DGCONTENT,172.12,Infinity
INDIAMART,21.94,21.94
ATMASTCO,19.70,14.81
ABINFRA,33.19,Infinity
OAL,230.56,Infinity
DCMNVL,156.45,32.20
SATIA,15.09,11.58
WEL,175.77,Infinity
AFFLE,49.10,Infinity
CHEMCON,27.24,Infinity
WESTLIFE,249.05,
DOLATALGO,9.28,Infinity
HNDFDS,48.14,Infinity
UJJIVANSFB,15.41,15.41
MAZDOCK,33.67,Infinity
IRCTC,28.12,28.37
SAFARI,45.54,Infinity
DCI,25.49,25.49
360ONE,36.60,36.60
IIFLCAPS,18.58,18.58
HPIL,52.45,Infinity
SAMHI,7.05,Infinity
SHIVAUM,31.02,41.88
GOLDKART,8.56,8.56
FLUOROCHEM,83.57,81.73
KUANTUM,16.24,Infinity
APOLLOPIPE,,Infinity
CHEMBOND,15.35,14.51
MGEL,11.13,18.11
ROUTE,12.76,
SBICARD,27.61,27.61
HOMEFIRST,21.38,21.38
SIGMA,18.06,Infinity
CSBBANK,8.61,8.61
EQUITASBNK,16.85,16.85
EASEMYTRIP,,33.39
ROSSARI,18.53,Infinity
HINDWAREAP,,119.91
PRINCEPIPE,39.88,Infinity
LIKHITHA,22.60,Infinity
PARKHOTELS,48.41,46.81
ARTEMISMED,45.56,Infinity
PATANJALI,21.26,19.63
SUMICHEM,43.96,Infinity
LGHL,352.22,411.13
ATALREAL,63.30,63.30
ASALCBR,18.55,18.55
MAHEPC,31.15,Infinity
UNIVPHOTO,,Infinity
ALOKINDS,,Infinity
UFBL,,Infinity
COHANCE,108.32,Infinity
POWERINDIA,145.18,Infinity
STOVEKRAFT,61.37,Infinity
BHARTIHEXA,46.37,45.70
KSOLVES,18.00,Infinity
RAJRATAN,31.56,Infinity
HAPPSTMNDS,25.75,24.49
AARTISURF,18.45,Infinity
GLAND,40.19,Infinity
BOROLTD,37.87,Infinity
NDRAUTO,31.32,Infinity
MAXHEALTH,74.12,Infinity
PAVNAIND,46.92,Infinity
AAATECH,55.45,Infinity
KALYANKJIL,46.85,Infinity
BTML,15.07,Infinity
SHAREINDIA,10.65,10.65
UNIDT,23.86,Infinity
ANGELONE,26.37,26.37
ADL,19852.03,Infinity
NIRAJ,8.18,Infinity
VALIANTORG,22.50,47.56
CAMS,41.86,Infinity
SURYODAY,8.97,8.97
ROML,14.26,Infinity
UTIAMC,22.65,19.49
RAILTEL,26.39,24.61
HEMIPROP,,Infinity
BECTORFOOD,44.99,Infinity
KHAICHEM,8.45,8.45
ORCHPHARMA,245.84,Infinity
SUBEXLTD,24.29,Infinity
NURECA,75.58,Infinity
INDIGOPNTS,35.95,Infinity
HERANBA,,Infinity
LXCHEM,39.37,Infinity
TARC,212.82,Infinity
RVHL,5.64,Infinity
MTARTECH,131.99,Infinity
ANURAS,61.88,Infinity
KANPRPLA,11.23,11.23
ISGEC,21.36,20.49
RUBFILA,14.53,14.53
STYLAMIND,33.79,Infinity
PAKKA,43.69,43.69
CLSEL,12.37,Infinity
CARYSIL,33.78,Infinity
MANCREDIT,33.83,33.83
SHAILY,82.87,Infinity
MODISONLTD,12.01,Infinity
FIBERWEB,8.41,Infinity
BCLIND,8.58,8.58
BHAGCHEM,207.46,Infinity
SBCL,59.08,Infinity
AADHARHFC,19.04,18.83
SMCGLOBAL,15.38,15.38
NPST,77.97,Infinity
SVPGLOB,1.05,Infinity
ARIHANTCAP,20.93,20.93
NAZARA,153.25,11.45
IPL,16.49,Infinity
GENCON,27.02,121.58
LODHA,30.10,Infinity
HLEGLAS,52.42,48.16
BESTAGRO,22.91,Infinity
VMARCIND,40.68,40.68
SONACOMS,69.84,Infinity
DRCSYSTEMS,9.78,Infinity
PARAS,113.19,116.09
CRAFTSMAN,55.54,55.11
DODLA,25.65,Infinity
EXXARO,66.22,Infinity
JUBLINGREA,37.97,36.85
ROLEXRINGS,26.43,Infinity
ORTINGLOBE,,Infinity
SHYAMMETL,25.70,Infinity
KIMS,139.66,Infinity
SUVIDHAA,,Infinity
JSFB,16.01,16.01
TATVA,81.41,Infinity
CLEAN,33.49,Infinity
AILIMITED,26.97,26.97
ALIVUS,23.61,Infinity
ABSLAMC,29.05,28.99
DEEPINDS,17.02,Infinity
ETERNAL,674.08,674.08
BEWLTD,19.95,19.95
PIXTRANS,21.32,Infinity
MEDIASSIST,29.94,Infinity
WINDLAS,26.63,Infinity
CARTRADE,51.91,50.21
KRSNAA,16.87,Infinity
EQUIPPP,127.46,Infinity
DEVYANI,,Infinity
APTUS,13.28,13.28
SUPRIYA,33.37,Infinity
ANMOL,5.12,Infinity
BMETRICS,27.55,27.55
ABCOTS,33.52,Infinity
VIJAYA,79.97,Infinity
ACUTAAS,65.63,Infinity
VINEETLAB,,Infinity
MOL,21.33,21.33
SUYOG,16.09,Infinity
SANSERA,63.90,Infinity
BAJAJHCARE,64.24,Infinity
PRITIKAUTO,12.50,Infinity
NIVABUPA,123.03,123.03
MOBIKWIK,,Infinity
GRINFRA,9.48,9.78
INTLCONV,6.95,6.95
DUGLOBAL,31.07,Infinity
PAYTM,132.58,Infinity
STEELCAS,34.59,Infinity
HPAL,42.88,Infinity
UGROCAP,8.48,8.48
STARHEALTH,63.51,63.51
KPIGREEN,14.51,14.56
YUKEN,67.86,67.86
SGIL,201.11,Infinity
ANANDRATHI,73.80,Infinity
SJS,44.59,Infinity
FINOPB,25.24,23.28
POLICYBZR,110.58,110.58
NYKAA,468.19,440.46
AWL,21.26,20.90
MONARCH,17.08,17.08
SAPPHIRE,,Infinity
QUADPRO,58.98,Infinity
PRUDENT,55.63,55.63
EPIGRAL,17.33,Infinity
NUVOCO,31.87,29.16
GOCOLORS,32.21,Infinity
NGIL,43.80,Infinity
IXIGO,121.93,118.59
TRACXN,,Infinity
CMSINFO,13.91,13.62
FUSION,242.62,242.62
COASTCORP,12.39,Infinity
TARSONS,116.87,111.60
MEDPLUS,40.25,40.25
TEGA,78.23,78.23
RATEGAIN,55.95,Infinity
MANORG,19.99,Infinity
LATENTVIEW,32.93,Infinity
METROBRAND,81.29,Infinity
EMCURE,39.50,Infinity
PASUPTAC,7.44,7.39
FOODSIN,14.50,Infinity
PARADEEP,14.27,Infinity
MAPMYINDIA,48.28,Infinity
ABMINTLLTD,,Infinity
3IINFOLTD,14.13,12.68
TMB,9.34,9.34
KRITI,328.20,Infinity
DYNAMIC,6.90,6.90
MANYAVAR,26.11,Infinity
GANESHBE,11.03,11.95
GVPTECH,,Infinity
DMCC,25.80,Infinity
MEDICAMEQ,32.47,Infinity
EMIL,46.74,Infinity
SHIVALIK,21.67,21.67
GODAVARIB,378.44,38.40
UMAEXPORTS,80.80,Infinity
WAAREEENER,19.26,18.27
DATAPATTNS,89.45,Infinity
JSLL,32.86,65.24
COOLCAPS,30.93,30.93
MEDANTA,68.42,Infinity
AFSL,9.72,9.72
MALLCOM,22.91,Infinity
NIDAN,12.41,11.45
IRIS,4.03,4.03
ASIANENE,36.74,30.94
DIGJAMLMTD,,Infinity
SMLT,19.93,Infinity
RADIANTCMS,13.86,Infinity
GPTHEALTH,33.13,Infinity
CHOICEIN,77.07,77.07
EUROBOND,14.60,Infinity
SELMC,,Infinity
HARIOMPIPE,15.97,Infinity
GRWRHITECH,49.12,Infinity
CAPITALSFB,8.80,8.80
DELHIVERY,236.67,Infinity
DCMSRIND,8.29,24.84
VERANDA,19.22,27.55
RAJRILTD,41.45,Infinity
EMUDHRA,32.85,32.85
DYCL,21.00,Infinity
FIVESTAR,14.65,14.65
STARTECK,10.87,10.87
SBC,58.41,58.41
DHRUV,,Infinity
ELDEHSG,31.25,Infinity
RICHA,16.56,16.56
ELIN,22.14,Infinity
ANUHPHR,19.41,Infinity
TIMESCAN,4.41,4.41
MADHAVBAUG,22.64,22.64
SEJALLTD,27.05,Infinity
MHLXMIRU,6.89,Infinity
LOYALTEX,,Infinity
RELCHEMQ,17.64,Infinity
GATEWAY,11.17,11.08
SYRMA,65.63,Infinity
JTLIND,28.76,Infinity
CAMPUS,45.28,Infinity
RAINBOW,53.37,Infinity
TBOTEK,62.82,61.76
VENUSPIPES,33.85,Infinity
AETHER,86.88,Infinity
ROTO,51.36,Infinity
MEGASTAR,40.33,Infinity
SANATHAN,51.83,Infinity
INDOBORAX,23.93,Infinity
LANDMARK,58.88,Infinity
RACE,25.90,40.03
AVONMORE,10.00,10.00
ETHOSLTD,71.68,Infinity
DREAMFOLKS,30.55,Infinity
SONUINFRA,3.68,3.68
MSUMI,43.08,Infinity
DHARMAJ,16.57,Infinity
HARSHA,23.53,23.53
KRISHIVAL,39.53,39.53
GMRP&UI,12.62,
KCK,278.95,278.95
LICI,9.35,9.35
INDOAMIN,11.67,Infinity
BOHRAIND,,Infinity
TVSSCS,50.94,123.73
SWARAJ,23.23,23.23
INOXGREEN,65.93,65.93
FEDFINA,15.06,15.06
ACI,67.87,Infinity
BIKAJI,63.24,Infinity
RITCO,26.15,Infinity
SURAJEST,10.37,Infinity
SKP,302.73,302.73
RILINFRA,7.12,7.12
HARDWYN,58.24,146.92
CHEVIOT,12.51,Infinity
MUKKA,11.85,Infinity
HMAAGRO,6.22,Infinity
VIKRAMSOLR,13.68,Infinity
MWL,20.55,Infinity
MEDICO,30.92,Infinity
CMRSL,5.39,5.09
KFINTECH,47.45,46.23
YATHARTH,46.10,Infinity
DCXINDIA,,Infinity
YATRA,35.69,33.37
AKSHAR,,Infinity
KAYNES,70.09,Infinity
NGLFINE,41.93,Infinity
SABAR,47.14,47.14
JFLLIFE,34.95,Infinity
FIDEL,14.58,14.28
AXITA,173.00,210.77
PLAZACABLE,25.43,Infinity
SENCO,11.50,Infinity
USASEEDS,11.58,Infinity
QVCEL,7.69,7.69
RADHIKAJWE,11.32,Infinity
TIPSFILMS,,Infinity
SPLPETRO,27.63,Infinity
RAMRAT,32.75,32.06
CSLFINANCE,5.63,5.63
AGNI,38.51,23.90
KORE,20.58,20.58
GOYALALUM,21.13,Infinity
RUSTOMJEE,53.16,Infinity
DBOL,7.74,7.74
KANDARP,48.85,48.85
SPORTKING,15.83,Infinity
ALLETEC,10.91,10.51
AIIL,21.87,21.87
ABDL,82.63,Infinity
MANORAMA,45.03,Infinity
ISHAN,24.44,Infinity
INNOVACAP,39.56,Infinity
GRMOVER,24.92,24.92
SYNCOMF,16.13,16.14
CEWATER,40.83,Infinity
DJML,34.65,34.65
BAHETI,27.77,27.77
SULA,56.20,Infinity
SIGNATURE,10.54,
ANNAPURNA,8.78,8.73
KRITINUT,10.73,Infinity
KALAMANDIR,10.02,Infinity
RAMAPHO,8.46,8.46
PPLPHARMA,,Infinity
AVALON,106.94,Infinity
RITEZONE,22.50,22.50
CONCORDBIO,54.47,Infinity
GODIGIT,47.75,47.75
BAIDFIN,10.15,10.15
PHANTOMFX,8.19,8.19
IPSL,20.59,20.59
KAMOPAINTS,747.06,747.06
DOLLEX,14.59,14.59
BLUEJET,47.83,Infinity
MVGJL,7.14,Infinity
JIWANRAM,11.96,11.96
UYFINCORP,7.86,7.86
SCPL,33.78,Infinity
SUKHJITS,15.05,15.05
ARHAM,31.10,31.10
MANKIND,49.33,Infinity
SKYGOLD,35.37,Infinity
BLAL,,Infinity
AEROENTER,15.84,15.70
DIVGIITTS,62.74,Infinity
EIEL,20.50,25.95
PRITIKA,23.08,Infinity
USK,74.50,Infinity
ANLON,32.85,32.85
MOTISONS,25.39,Infinity
SRIVASAVI,19.62,19.62
DIACABS,122.50,Infinity
IKIO,37.23,Infinity
MANOMAY,19.33,Infinity
FAZE3Q,38.90,Infinity
UMA,9.61,Infinity
