,23-Jul-2026
The Nifty witnessed an intraday movement of about 183.55 points.The closing index was 0.53 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111749.62
, Traded Quantity (in Lakhs), 42307.80
, Number of Trades, 35892377
, Total Market Capitalisation (Rs. Crores), 47572808.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,1039UCL26,NE,      1024.50,                    25612.50,25
,1050UCL28,NH,      1034.70,                    10347.00,10
,1065NFL27,NC,      1025.00,                    11259.00,11
,1075SCL33,YK,      1085.30,                    50424.90,47
,1075WCA28,N0,      9760.00,                    58598.67,6
,10IIFL28,N4,       999.00,                  1148242.12,1151
,10IIFL28A,NE,      1030.00,                    10300.00,10
,10IIFL29,N6,      1039.00,                   470667.00,453
,10IIFLSF27,NB,      1050.00,                     1050.00,1
,10ISFL26,N3,      1041.80,                    54066.80,51
,10MWL29,N0,     99310.85,                   397242.55,4
,10UCL26,ND,       999.99,                     5999.94,6
,1119NFL27,ND,      1040.00,                    31200.00,30
,111ESFB31,N0,    101500.00,                   101500.00,1
,115AFIL28A,N0,      9885.00,                   850110.00,86
,1225IFL28,N0,      7650.00,                    76300.00,10
,125VCCL31,N0,     96600.00,                   386400.00,4
,1275DCC28,N0,      9500.00,                     9500.00,1
,12AFIL27A,N0,     10073.55,                    50367.75,5
,12AFIL28,N0,      9921.00,                   378664.00,38
,12VCCL29B,N0,     99000.00,                  1187100.00,12
,12VPT28,N0,     10000.00,                   119150.00,12
,182D241226,TB,        96.77,                    67744.00,700
,182D271126,TB,        97.35,                    48675.00,500
,20MICRONS,EQ,       209.81,                 70925350.50,333633
,21STCENMGM,EQ,        36.39,                   266529.56,7328
,360ONE,EQ,      1083.20,               1634562424.00,1503658
,364D110327,TB,        96.35,                   191810.00,2000
,3BBLACKBIO,EQ,      1275.70,                  8239073.80,6403
,3IINFOLTD,EQ,        20.43,                 33377440.25,1639950
,3MINDIA,EQ,     35245.00,                151956760.00,4267
,3PLAND,EQ,        31.85,                    34119.87,1075
,5PAISA,EQ,       367.30,                 10901136.20,29596
,610GS2031,GS,       101.75,                      101.75,1
,628GS2032,GS,        97.00,                     9700.00,100
