,13-Jul-2026
The Nifty witnessed an intraday movement of about 259.6 points.The closing index was 0.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 121684.26
, Traded Quantity (in Lakhs), 46056.55
, Number of Trades, 37482180
, Total Market Capitalisation (Rs. Crores), 48162578.52

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,HCLTECH,EQ,      1221.20,      1164.10,4.91
,TECHM,EQ,      1504.50,      1454.80,3.42
,INFY,EQ,      1102.60,      1068.00,3.24
,BAJAJ-AUTO,EQ,     10381.00,     10156.00,2.22

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,GRASIM,EQ,      3144.30,      3213.60,-2.16
,TATASTEEL,EQ,       187.11,       191.19,-2.13
,NESTLEIND,EQ,      1427.00,      1455.20,-1.94
,INDIGO,EQ,      5229.50,      5312.00,-1.55
,ETERNAL,EQ,       285.20,       289.65,-1.54

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1010.00,                   485458.00,480
,1003SCL31P,N1,      1027.18,                    10271.80,10
,1015ECL29,NR,      1010.08,                  5194155.44,5143
,1018GS2026,GS,       103.50,                   110756.50,1063
,1025IIFL30,Y3,      1000.00,                    57060.00,57
,1025PATE28,N0,     99455.55,                  3580860.00,36
,1025SCL34,Z8,      1020.00,                    23460.00,23
,1025SCL34A,ZT,       955.00,                      955.00,1
,1025UCL27A,NG,      1020.00,                    49980.00,49
,1050ISFL28,N5,      1050.00,                    41677.60,40
,105IIFL29,N7,      1098.99,                   367640.96,335
,1060ECL29,NS,      1054.00,                   105400.00,100
,1075SCL33A,N2,       915.00,                      915.00,1
,1075WCA28,N0,      9995.00,                     9995.00,1
,10CAGL27,N5,      1010.00,                   202500.00,200
,10IIFL28,N4,      1081.20,                   742383.50,687
,10IIFL28A,NE,      1025.00,                   408547.41,399
,1150AFIL28,N0,      9596.00,                    47968.00,5
,1150AFIL29,N0,      9001.11,                    18002.22,2
,115VCCL27,N0,     98850.00,                   197700.00,2
,1225IFL27,N0,      8999.00,                     8999.00,1
,1225IFL28,N0,      7500.00,                    37500.00,5
,1275DCCL28,N0,      9580.40,                   106404.00,11
,12AFIL27A,N0,      9800.00,                    49000.00,5
,12AFIL28,N0,      9766.01,                   126957.46,13
,12VCCL29B,N0,     99250.00,                   198500.00,2
,20MICRONS,EQ,       202.45,                 42731255.85,210941
,21STCENMGM,EQ,        31.33,                   102788.59,3264
,360ONE,EQ,      1118.00,               2484385173.90,2239860
,364D080727,TB,        93.60,                    18707.00,200
,364D081026,TB,        98.55,                     9855.00,100
,364D110327,TB,        95.75,                    19110.00,200
,364D160726,TB,        99.50,                   497500.00,5000
,364D190327,TB,        95.75,                     9575.00,100
,364D300726,TB,        99.25,                  1012825.00,10200
,3BBLACKBIO,EQ,      1215.10,                 21592817.90,18007
,3IINFOLTD,EQ,        18.68,                  5609103.80,299618
,3MINDIA,EQ,     36430.00,                219622545.00,6108
,3PLAND,EQ,        32.65,                   180604.17,5595
,574GS2026,GS,       100.01,                   660833.31,6604
,5PAISA,EQ,       370.70,                 11441197.40,30960
,610GS2031,GS,       100.00,                      100.00,1
,619GS2034,GS,        98.75,                       98.75,1
,622GS2035,GS,        96.36,                    19272.00,200
,628GS2032,GS,        99.00,                     9799.00,101
,633GS2035,GS,        99.00,                   965199.00,10001
,636GS2031,GS,       100.70,                    20086.00,200
,63MOONS,EQ,       734.20,               2222049738.15,2952586
,648GS2035,GS,        99.00,                   265496.00,2700
,654GS2032,GS,       102.69,                  1127690.00,11000
,664GS2027,GS,       100.63,                      202.28,2
,668GS2033,GS,       102.00,                    10200.00,100
,668GS2040,GS,        98.98,                   152894.40,1550
,675GS2029,GS,        99.90,                     9990.00,100
,676GS2061,GS,        94.05,                  2369399.09,25214
,68GS2060,GS,        93.74,                    35152.50,375
,690GS2065,GS,        94.75,                  1172628.80,12408
,694GS2036,GS,       102.34,                   164155.00,1610
,695GS2061,GS,        95.00,                     9595.00,101
,697GR2034,GS,        97.00,                   127435.50,1315
,698GR2054,GS,        93.00,                    27994.08,301
,699GS2051,GS,        97.00,                   387224.60,4000
,702GS2031,GS,       101.56,                   192964.00,1900
,704GS2029,GS,       102.90,                   704825.00,6850
,709GS2054,GS,        99.94,                  2530504.00,25320
,709GS2074,GS,        96.40,                   434978.32,4493
,709KL52,SG,        96.50,                     9650.00,100
,709TS58,SG,        93.00,                     9300.00,100
,710GS2029,GS,       103.31,                  1354216.00,13100
,716GS2050,GS,       100.01,                    19901.99,199
,717GS2028,GS,       102.00,                    13461.35,132
,717GS2030,GS,       103.20,                      103.20,1
,718GS2033,GS,       105.60,                 21515738.75,204417
,718GS2037,GS,       106.00,                  1271500.00,12000
,719GS2060,GS,        98.00,                    39200.00,400
,71GS2034,GS,       103.20,                   104231.00,1010
,723GS2039,GS,       104.40,                    20844.00,200
,724GS2055,GS,       101.80,                 37293328.00,367458
,725AP37,SG,        98.00,                     9800.00,100
,725GS2063,GS,        98.07,                 14163031.35,144281
,726GS2032,GS,       107.40,                   766541.80,7151
,726GS2033,GS,       106.20,                   672202.79,6350
,726MH49,SG,        96.52,                     9652.00,100
,728NTPC30B,N9,      1116.10,                  1901331.00,1700
,730PFCL41,NC,       991.93,                   192427.17,194
,733GS2026,GS,       101.24,                    24500.08,242
,734GS2064,GS,        99.94,                  6289667.44,62900
,736GS2052,GS,       101.47,                  4464884.49,44001
,736PFCL28,N2,      1068.00,                    81178.60,76
,737GS2028,GS,       103.99,                    10503.80,101
,738GS2027,GS,       101.96,                 31536721.53,310206
,738REC27TF,N2,      1067.65,                   319245.00,300
,73GS2053,GS,        99.95,                  2963603.75,29644
,743GS2076,GS,       104.20,                  1108896.40,10642
,743REC35,NH,      1190.00,                   551481.40,461
,743TS33,SG,        98.50,                    68950.00,700
,746GS2073,GS,       101.70,                    38255.34,376
,74GS2035,GS,       105.95,                    13031.85,123
,74GS2062,GS,       102.49,                     1950.04,19
,750GS2056,GS,       102.70,                     1129.78,11
,751HUDCO28,N5,      1059.52,                  2118170.00,2000
,753IRFC30,NJ,      1132.66,                   345928.86,307
,753NTPC30E,NC,      1125.00,                     2250.00,2
,754GS2036,GS,       106.81,                 40839282.43,382158
,755GJ31,SG,        98.40,                   246000.00,2500
,760PFCL35,N3,      1206.00,                    43349.50,36
,762NTPC35F,ND,      1215.00,                   271452.75,223
,764HUDCO31,N8,      1110.10,                    55506.90,50
,764IRFC31,NO,      1137.01,                    10233.09,9
,764NABAR31,N2,      1105.69,                  1565433.66,1416
,769NHAI31,NE,      1145.00,                   171750.00,150
,76NHAI31,NA,      1101.80,                  1283107.70,1161
,771GS2066,GS,       104.95,                   445348.45,4251
,772GS2055,GS,       103.15,                    42260.50,415
